2019 Federal Election House of Representatives Two Candidate Preferred Flow of Preferences by Polling Place [24310 04/07/2019 13:22:53      ]
StateAb,DivisionId,DivisionNm,PPId,PPNm,FromCandidateId,FromCandidatePartyAb,FromCandidatePartyNm,FromCandidateSurname,FromCandidateGivenNm,FromCandidateBallotPosition,ToCandidateId,ToCandidatePartyAb,ToCandidatePartyNm,ToCandidateSurname,ToCandidateGivenNm,ToCandidateBallotPosition,TransferCount,TransferPercent
"QLD","157","Capricornia","5301","Chelona","32617","KAP","Katter's Australian Party (KAP)","BIRKBECK","George","2","33201","LNP","Liberal National Party of Queensland","LANDRY","Michelle","5","8","61.540"
"QLD","157","Capricornia","5301","Chelona","32617","KAP","Katter's Australian Party (KAP)","BIRKBECK","George","2","32781","ALP","Australian Labor Party (State of Queensland)","ROBERTSON","Russell","6","5","38.460"
"QLD","157","Capricornia","5301","Chelona","33246","DLP","Democratic Labour Party","TEMPLE","Richard","3","33201","LNP","Liberal National Party of Queensland","LANDRY","Michelle","5","2","40.000"
"QLD","157","Capricornia","5301","Chelona","33246","DLP","Democratic Labour Party","TEMPLE","Richard","3","32781","ALP","Australian Labor Party (State of Queensland)","ROBERTSON","Russell","6","3","60.000"
"QLD","157","Capricornia","5301","Chelona","28347","IND","Independent","MURRAY","Ken","4","33201","LNP","Liberal National Party of Queensland","LANDRY","Michelle","5","1","100.000"
"QLD","157","Capricornia","5301","Chelona","28347","IND","Independent","MURRAY","Ken","4","32781","ALP","Australian Labor Party (State of Queensland)","ROBERTSON","Russell","6","0","0.000"
"QLD","157","Capricornia","5301","Chelona","32719","ON","Pauline Hanson's One Nation","ROTHERY","Wade","7","33201","LNP","Liberal National Party of Queensland","LANDRY","Michelle","5","49","83.050"
"QLD","157","Capricornia","5301","Chelona","32719","ON","Pauline Hanson's One Nation","ROTHERY","Wade","7","32781","ALP","Australian Labor Party (State of Queensland)","ROBERTSON","Russell","6","10","16.950"
"QLD","157","Capricornia","5301","Chelona","32878","UAPP","United Australia Party","STURGEON","Lindsay","8","33201","LNP","Liberal National Party of Queensland","LANDRY","Michelle","5","12","85.710"
"QLD","157","Capricornia","5301","Chelona","32878","UAPP","United Australia Party","STURGEON","Lindsay","8","32781","ALP","Australian Labor Party (State of Queensland)","ROBERTSON","Russell","6","2","14.290"
"QLD","157","Capricornia","5301","Chelona","33121","FACN","FRASER ANNING'S CONSERVATIVE NATIONAL PARTY","PRATT","Grant","9","33201","LNP","Liberal National Party of Queensland","LANDRY","Michelle","5","1","25.000"
"QLD","157","Capricornia","5301","Chelona","33121","FACN","FRASER ANNING'S CONSERVATIVE NATIONAL PARTY","PRATT","Grant","9","32781","ALP","Australian Labor Party (State of Queensland)","ROBERTSON","Russell","6","3","75.000"
"QLD","157","Capricornia","5303","Collinsville","0","","","First Preferences","","0","32781","ALP","Australian Labor Party (State of Queensland)","ROBERTSON","Russell","6","237","57.950"
"QLD","157","Capricornia","5303","Collinsville","0","","","First Preferences","","0","33201","LNP","Liberal National Party of Queensland","LANDRY","Michelle","5","172","42.050"
"QLD","157","Capricornia","5303","Collinsville","33146","GRN","Queensland Greens","BAMBRICK","Paul","1","33201","LNP","Liberal National Party of Queensland","LANDRY","Michelle","5","5","35.710"
"QLD","157","Capricornia","5303","Collinsville","33146","GRN","Queensland Greens","BAMBRICK","Paul","1","32781","ALP","Australian Labor Party (State of Queensland)","ROBERTSON","Russell","6","9","64.290"
"QLD","157","Capricornia","5303","Collinsville","32617","KAP","Katter's Australian Party (KAP)","BIRKBECK","George","2","33201","LNP","Liberal National Party of Queensland","LANDRY","Michelle","5","24","54.550"
"QLD","157","Capricornia","5303","Collinsville","32617","KAP","Katter's Australian Party (KAP)","BIRKBECK","George","2","32781","ALP","Australian Labor Party (State of Queensland)","ROBERTSON","Russell","6","20","45.450"
"QLD","157","Capricornia","5303","Collinsville","33246","DLP","Democratic Labour Party","TEMPLE","Richard","3","33201","LNP","Liberal National Party of Queensland","LANDRY","Michelle","5","6","35.290"
"QLD","157","Capricornia","5303","Collinsville","33246","DLP","Democratic Labour Party","TEMPLE","Richard","3","32781","ALP","Australian Labor Party (State of Queensland)","ROBERTSON","Russell","6","11","64.710"
"QLD","157","Capricornia","5303","Collinsville","28347","IND","Independent","MURRAY","Ken","4","33201","LNP","Liberal National Party of Queensland","LANDRY","Michelle","5","11","68.750"
"QLD","157","Capricornia","5303","Collinsville","28347","IND","Independent","MURRAY","Ken","4","32781","ALP","Australian Labor Party (State of Queensland)","ROBERTSON","Russell","6","5","31.250"
"QLD","157","Capricornia","5303","Collinsville","32719","ON","Pauline Hanson's One Nation","ROTHERY","Wade","7","33201","LNP","Liberal National Party of Queensland","LANDRY","Michelle","5","58","63.740"
"QLD","157","Capricornia","5303","Collinsville","32719","ON","Pauline Hanson's One Nation","ROTHERY","Wade","7","32781","ALP","Australian Labor Party (State of Queensland)","ROBERTSON","Russell","6","33","36.260"
"QLD","157","Capricornia","5303","Collinsville","32878","UAPP","United Australia Party","STURGEON","Lindsay","8","33201","LNP","Liberal National Party of Queensland","LANDRY","Michelle","5","25","71.430"
"QLD","157","Capricornia","5303","Collinsville","32878","UAPP","United Australia Party","STURGEON","Lindsay","8","32781","ALP","Australian Labor Party (State of Queensland)","ROBERTSON","Russell","6","10","28.570"
"QLD","157","Capricornia","5303","Collinsville","33121","FACN","FRASER ANNING'S CONSERVATIVE NATIONAL PARTY","PRATT","Grant","9","33201","LNP","Liberal National Party of Queensland","LANDRY","Michelle","5","9","50.000"
"QLD","157","Capricornia","5303","Collinsville","33121","FACN","FRASER ANNING'S CONSERVATIVE NATIONAL PARTY","PRATT","Grant","9","32781","ALP","Australian Labor Party (State of Queensland)","ROBERTSON","Russell","6","9","50.000"
"QLD","157","Capricornia","5310","Bakers Creek","0","","","First Preferences","","0","32781","ALP","Australian Labor Party (State of Queensland)","ROBERTSON","Russell","6","108","39.710"
"QLD","157","Capricornia","5310","Bakers Creek","0","","","First Preferences","","0","33201","LNP","Liberal National Party of Queensland","LANDRY","Michelle","5","164","60.290"
"QLD","157","Capricornia","5310","Bakers Creek","33146","GRN","Queensland Greens","BAMBRICK","Paul","1","33201","LNP","Liberal National Party of Queensland","LANDRY","Michelle","5","1","8.330"
"QLD","157","Capricornia","5310","Bakers Creek","33146","GRN","Queensland Greens","BAMBRICK","Paul","1","32781","ALP","Australian Labor Party (State of Queensland)","ROBERTSON","Russell","6","11","91.670"
"QLD","157","Capricornia","5310","Bakers Creek","32617","KAP","Katter's Australian Party (KAP)","BIRKBECK","George","2","33201","LNP","Liberal National Party of Queensland","LANDRY","Michelle","5","11","61.110"
"QLD","157","Capricornia","5310","Bakers Creek","32617","KAP","Katter's Australian Party (KAP)","BIRKBECK","George","2","32781","ALP","Australian Labor Party (State of Queensland)","ROBERTSON","Russell","6","7","38.890"
"QLD","157","Capricornia","5310","Bakers Creek","33246","DLP","Democratic Labour Party","TEMPLE","Richard","3","33201","LNP","Liberal National Party of Queensland","LANDRY","Michelle","5","10","62.500"
"QLD","157","Capricornia","5310","Bakers Creek","33246","DLP","Democratic Labour Party","TEMPLE","Richard","3","32781","ALP","Australian Labor Party (State of Queensland)","ROBERTSON","Russell","6","6","37.500"
"QLD","157","Capricornia","5310","Bakers Creek","28347","IND","Independent","MURRAY","Ken","4","33201","LNP","Liberal National Party of Queensland","LANDRY","Michelle","5","6","46.150"
"QLD","157","Capricornia","5310","Bakers Creek","28347","IND","Independent","MURRAY","Ken","4","32781","ALP","Australian Labor Party (State of Queensland)","ROBERTSON","Russell","6","7","53.850"
"QLD","157","Capricornia","5310","Bakers Creek","32719","ON","Pauline Hanson's One Nation","ROTHERY","Wade","7","33201","LNP","Liberal National Party of Queensland","LANDRY","Michelle","5","56","71.790"
"QLD","157","Capricornia","5310","Bakers Creek","32719","ON","Pauline Hanson's One Nation","ROTHERY","Wade","7","32781","ALP","Australian Labor Party (State of Queensland)","ROBERTSON","Russell","6","22","28.210"
"QLD","157","Capricornia","5310","Bakers Creek","32878","UAPP","United Australia Party","STURGEON","Lindsay","8","33201","LNP","Liberal National Party of Queensland","LANDRY","Michelle","5","31","79.490"
"QLD","157","Capricornia","5310","Bakers Creek","32878","UAPP","United Australia Party","STURGEON","Lindsay","8","32781","ALP","Australian Labor Party (State of Queensland)","ROBERTSON","Russell","6","8","20.510"
"QLD","157","Capricornia","5310","Bakers Creek","33121","FACN","FRASER ANNING'S CONSERVATIVE NATIONAL PARTY","PRATT","Grant","9","33201","LNP","Liberal National Party of Queensland","LANDRY","Michelle","5","8","61.540"
"QLD","157","Capricornia","5310","Bakers Creek","33121","FACN","FRASER ANNING'S CONSERVATIVE NATIONAL PARTY","PRATT","Grant","9","32781","ALP","Australian Labor Party (State of Queensland)","ROBERTSON","Russell","6","5","38.460"
"QLD","157","Capricornia","5314","Eton","0","","","First Preferences","","0","32781","ALP","Australian Labor Party (State of Queensland)","ROBERTSON","Russell","6","44","22.000"
"QLD","157","Capricornia","5314","Eton","0","","","First Preferences","","0","33201","LNP","Liberal National Party of Queensland","LANDRY","Michelle","5","156","78.000"
"QLD","157","Capricornia","5314","Eton","33146","GRN","Queensland Greens","BAMBRICK","Paul","1","33201","LNP","Liberal National Party of Queensland","LANDRY","Michelle","5","0","0.000"
"QLD","157","Capricornia","5314","Eton","33146","GRN","Queensland Greens","BAMBRICK","Paul","1","32781","ALP","Australian Labor Party (State of Queensland)","ROBERTSON","Russell","6","6","100.000"
"QLD","157","Capricornia","5314","Eton","32617","KAP","Katter's Australian Party (KAP)","BIRKBECK","George","2","33201","LNP","Liberal National Party of Queensland","LANDRY","Michelle","5","12","63.160"
"QLD","157","Capricornia","5314","Eton","32617","KAP","Katter's Australian Party (KAP)","BIRKBECK","George","2","32781","ALP","Australian Labor Party (State of Queensland)","ROBERTSON","Russell","6","7","36.840"
"QLD","157","Capricornia","5314","Eton","33246","DLP","Democratic Labour Party","TEMPLE","Richard","3","33201","LNP","Liberal National Party of Queensland","LANDRY","Michelle","5","5","71.430"
"QLD","157","Capricornia","5314","Eton","33246","DLP","Democratic Labour Party","TEMPLE","Richard","3","32781","ALP","Australian Labor Party (State of Queensland)","ROBERTSON","Russell","6","2","28.570"
"QLD","157","Capricornia","5314","Eton","28347","IND","Independent","MURRAY","Ken","4","33201","LNP","Liberal National Party of Queensland","LANDRY","Michelle","5","6","46.150"
"QLD","157","Capricornia","5314","Eton","28347","IND","Independent","MURRAY","Ken","4","32781","ALP","Australian Labor Party (State of Queensland)","ROBERTSON","Russell","6","7","53.850"
"QLD","157","Capricornia","5314","Eton","32719","ON","Pauline Hanson's One Nation","ROTHERY","Wade","7","33201","LNP","Liberal National Party of Queensland","LANDRY","Michelle","5","59","78.670"
"QLD","157","Capricornia","5314","Eton","32719","ON","Pauline Hanson's One Nation","ROTHERY","Wade","7","32781","ALP","Australian Labor Party (State of Queensland)","ROBERTSON","Russell","6","16","21.330"
"QLD","157","Capricornia","5314","Eton","32878","UAPP","United Australia Party","STURGEON","Lindsay","8","33201","LNP","Liberal National Party of Queensland","LANDRY","Michelle","5","14","70.000"
"QLD","157","Capricornia","5314","Eton","32878","UAPP","United Australia Party","STURGEON","Lindsay","8","32781","ALP","Australian Labor Party (State of Queensland)","ROBERTSON","Russell","6","6","30.000"
"QLD","157","Capricornia","5314","Eton","33121","FACN","FRASER ANNING'S CONSERVATIVE NATIONAL PARTY","PRATT","Grant","9","33201","LNP","Liberal National Party of Queensland","LANDRY","Michelle","5","7","70.000"
"QLD","157","Capricornia","5314","Eton","33121","FACN","FRASER ANNING'S CONSERVATIVE NATIONAL PARTY","PRATT","Grant","9","32781","ALP","Australian Labor Party (State of Queensland)","ROBERTSON","Russell","6","3","30.000"
"QLD","157","Capricornia","5318","Finch Hatton","0","","","First Preferences","","0","33201","LNP","Liberal National Party of Queensland","LANDRY","Michelle","5","122","68.540"
"QLD","157","Capricornia","5318","Finch Hatton","0","","","First Preferences","","0","32781","ALP","Australian Labor Party (State of Queensland)","ROBERTSON","Russell","6","56","31.460"
"QLD","157","Capricornia","5318","Finch Hatton","33146","GRN","Queensland Greens","BAMBRICK","Paul","1","33201","LNP","Liberal National Party of Queensland","LANDRY","Michelle","5","6","22.220"
"QLD","157","Capricornia","5318","Finch Hatton","33146","GRN","Queensland Greens","BAMBRICK","Paul","1","32781","ALP","Australian Labor Party (State of Queensland)","ROBERTSON","Russell","6","21","77.780"
"QLD","157","Capricornia","5318","Finch Hatton","32617","KAP","Katter's Australian Party (KAP)","BIRKBECK","George","2","33201","LNP","Liberal National Party of Queensland","LANDRY","Michelle","5","9","52.940"
"QLD","157","Capricornia","5318","Finch Hatton","32617","KAP","Katter's Australian Party (KAP)","BIRKBECK","George","2","32781","ALP","Australian Labor Party (State of Queensland)","ROBERTSON","Russell","6","8","47.060"
"QLD","157","Capricornia","5318","Finch Hatton","33246","DLP","Democratic Labour Party","TEMPLE","Richard","3","33201","LNP","Liberal National Party of Queensland","LANDRY","Michelle","5","1","20.000"
"QLD","157","Capricornia","5318","Finch Hatton","33246","DLP","Democratic Labour Party","TEMPLE","Richard","3","32781","ALP","Australian Labor Party (State of Queensland)","ROBERTSON","Russell","6","4","80.000"
"QLD","157","Capricornia","5318","Finch Hatton","28347","IND","Independent","MURRAY","Ken","4","33201","LNP","Liberal National Party of Queensland","LANDRY","Michelle","5","6","42.860"
"QLD","157","Capricornia","5318","Finch Hatton","28347","IND","Independent","MURRAY","Ken","4","32781","ALP","Australian Labor Party (State of Queensland)","ROBERTSON","Russell","6","8","57.140"
"QLD","157","Capricornia","5318","Finch Hatton","32719","ON","Pauline Hanson's One Nation","ROTHERY","Wade","7","33201","LNP","Liberal National Party of Queensland","LANDRY","Michelle","5","56","75.680"
"QLD","157","Capricornia","5318","Finch Hatton","32719","ON","Pauline Hanson's One Nation","ROTHERY","Wade","7","32781","ALP","Australian Labor Party (State of Queensland)","ROBERTSON","Russell","6","18","24.320"
"QLD","157","Capricornia","5318","Finch Hatton","32878","UAPP","United Australia Party","STURGEON","Lindsay","8","33201","LNP","Liberal National Party of Queensland","LANDRY","Michelle","5","14","77.780"
"QLD","157","Capricornia","5318","Finch Hatton","32878","UAPP","United Australia Party","STURGEON","Lindsay","8","32781","ALP","Australian Labor Party (State of Queensland)","ROBERTSON","Russell","6","4","22.220"
"QLD","157","Capricornia","5318","Finch Hatton","33121","FACN","FRASER ANNING'S CONSERVATIVE NATIONAL PARTY","PRATT","Grant","9","33201","LNP","Liberal National Party of Queensland","LANDRY","Michelle","5","6","75.000"
"QLD","157","Capricornia","5318","Finch Hatton","33121","FACN","FRASER ANNING'S CONSERVATIVE NATIONAL PARTY","PRATT","Grant","9","32781","ALP","Australian Labor Party (State of Queensland)","ROBERTSON","Russell","6","2","25.000"
"QLD","157","Capricornia","5321","Glenden","0","","","First Preferences","","0","33201","LNP","Liberal National Party of Queensland","LANDRY","Michelle","5","31","70.450"
"QLD","157","Capricornia","5321","Glenden","0","","","First Preferences","","0","32781","ALP","Australian Labor Party (State of Queensland)","ROBERTSON","Russell","6","13","29.550"
"QLD","157","Capricornia","5321","Glenden","33146","GRN","Queensland Greens","BAMBRICK","Paul","1","33201","LNP","Liberal National Party of Queensland","LANDRY","Michelle","5","0","0.000"
"QLD","157","Capricornia","5321","Glenden","33146","GRN","Queensland Greens","BAMBRICK","Paul","1","32781","ALP","Australian Labor Party (State of Queensland)","ROBERTSON","Russell","6","4","100.000"
"QLD","157","Capricornia","5321","Glenden","32617","KAP","Katter's Australian Party (KAP)","BIRKBECK","George","2","33201","LNP","Liberal National Party of Queensland","LANDRY","Michelle","5","2","66.670"
"QLD","157","Capricornia","5321","Glenden","32617","KAP","Katter's Australian Party (KAP)","BIRKBECK","George","2","32781","ALP","Australian Labor Party (State of Queensland)","ROBERTSON","Russell","6","1","33.330"
"QLD","157","Capricornia","5321","Glenden","33246","DLP","Democratic Labour Party","TEMPLE","Richard","3","33201","LNP","Liberal National Party of Queensland","LANDRY","Michelle","5","1","100.000"
"QLD","157","Capricornia","5321","Glenden","33246","DLP","Democratic Labour Party","TEMPLE","Richard","3","32781","ALP","Australian Labor Party (State of Queensland)","ROBERTSON","Russell","6","0","0.000"
"QLD","157","Capricornia","5321","Glenden","28347","IND","Independent","MURRAY","Ken","4","33201","LNP","Liberal National Party of Queensland","LANDRY","Michelle","5","2","100.000"
"QLD","157","Capricornia","5321","Glenden","28347","IND","Independent","MURRAY","Ken","4","32781","ALP","Australian Labor Party (State of Queensland)","ROBERTSON","Russell","6","0","0.000"
"QLD","157","Capricornia","5321","Glenden","32719","ON","Pauline Hanson's One Nation","ROTHERY","Wade","7","33201","LNP","Liberal National Party of Queensland","LANDRY","Michelle","5","22","73.330"
"QLD","157","Capricornia","5321","Glenden","32719","ON","Pauline Hanson's One Nation","ROTHERY","Wade","7","32781","ALP","Australian Labor Party (State of Queensland)","ROBERTSON","Russell","6","8","26.670"
"QLD","157","Capricornia","5321","Glenden","32878","UAPP","United Australia Party","STURGEON","Lindsay","8","33201","LNP","Liberal National Party of Queensland","LANDRY","Michelle","5","5","50.000"
"QLD","157","Capricornia","5321","Glenden","32878","UAPP","United Australia Party","STURGEON","Lindsay","8","32781","ALP","Australian Labor Party (State of Queensland)","ROBERTSON","Russell","6","5","50.000"
"QLD","157","Capricornia","5321","Glenden","33121","FACN","FRASER ANNING'S CONSERVATIVE NATIONAL PARTY","PRATT","Grant","9","33201","LNP","Liberal National Party of Queensland","LANDRY","Michelle","5","2","50.000"
"QLD","157","Capricornia","5321","Glenden","33121","FACN","FRASER ANNING'S CONSERVATIVE NATIONAL PARTY","PRATT","Grant","9","32781","ALP","Australian Labor Party (State of Queensland)","ROBERTSON","Russell","6","2","50.000"
"QLD","157","Capricornia","5330","Homebush","0","","","First Preferences","","0","33201","LNP","Liberal National Party of Queensland","LANDRY","Michelle","5","107","74.830"
"QLD","157","Capricornia","5330","Homebush","0","","","First Preferences","","0","32781","ALP","Australian Labor Party (State of Queensland)","ROBERTSON","Russell","6","36","25.170"
"QLD","157","Capricornia","5330","Homebush","33146","GRN","Queensland Greens","BAMBRICK","Paul","1","33201","LNP","Liberal National Party of Queensland","LANDRY","Michelle","5","2","50.000"
"QLD","157","Capricornia","5330","Homebush","33146","GRN","Queensland Greens","BAMBRICK","Paul","1","32781","ALP","Australian Labor Party (State of Queensland)","ROBERTSON","Russell","6","2","50.000"
"QLD","157","Capricornia","5330","Homebush","32617","KAP","Katter's Australian Party (KAP)","BIRKBECK","George","2","33201","LNP","Liberal National Party of Queensland","LANDRY","Michelle","5","10","76.920"
"QLD","157","Capricornia","5330","Homebush","32617","KAP","Katter's Australian Party (KAP)","BIRKBECK","George","2","32781","ALP","Australian Labor Party (State of Queensland)","ROBERTSON","Russell","6","3","23.080"
"QLD","157","Capricornia","5330","Homebush","33246","DLP","Democratic Labour Party","TEMPLE","Richard","3","33201","LNP","Liberal National Party of Queensland","LANDRY","Michelle","5","0","0.000"
"QLD","157","Capricornia","5330","Homebush","33246","DLP","Democratic Labour Party","TEMPLE","Richard","3","32781","ALP","Australian Labor Party (State of Queensland)","ROBERTSON","Russell","6","2","100.000"
"QLD","157","Capricornia","5330","Homebush","28347","IND","Independent","MURRAY","Ken","4","33201","LNP","Liberal National Party of Queensland","LANDRY","Michelle","5","4","50.000"
"QLD","157","Capricornia","5330","Homebush","28347","IND","Independent","MURRAY","Ken","4","32781","ALP","Australian Labor Party (State of Queensland)","ROBERTSON","Russell","6","4","50.000"
"QLD","157","Capricornia","5330","Homebush","32719","ON","Pauline Hanson's One Nation","ROTHERY","Wade","7","33201","LNP","Liberal National Party of Queensland","LANDRY","Michelle","5","41","77.360"
"QLD","157","Capricornia","5330","Homebush","32719","ON","Pauline Hanson's One Nation","ROTHERY","Wade","7","32781","ALP","Australian Labor Party (State of Queensland)","ROBERTSON","Russell","6","12","22.640"
"QLD","157","Capricornia","5330","Homebush","32878","UAPP","United Australia Party","STURGEON","Lindsay","8","33201","LNP","Liberal National Party of Queensland","LANDRY","Michelle","5","8","72.730"
"QLD","157","Capricornia","5330","Homebush","32878","UAPP","United Australia Party","STURGEON","Lindsay","8","32781","ALP","Australian Labor Party (State of Queensland)","ROBERTSON","Russell","6","3","27.270"
"QLD","157","Capricornia","5330","Homebush","33121","FACN","FRASER ANNING'S CONSERVATIVE NATIONAL PARTY","PRATT","Grant","9","33201","LNP","Liberal National Party of Queensland","LANDRY","Michelle","5","5","83.330"
"QLD","157","Capricornia","5330","Homebush","33121","FACN","FRASER ANNING'S CONSERVATIVE NATIONAL PARTY","PRATT","Grant","9","32781","ALP","Australian Labor Party (State of Queensland)","ROBERTSON","Russell","6","1","16.670"
"QLD","157","Capricornia","5337","Koumala","0","","","First Preferences","","0","33201","LNP","Liberal National Party of Queensland","LANDRY","Michelle","5","131","74.010"
"QLD","157","Capricornia","5337","Koumala","0","","","First Preferences","","0","32781","ALP","Australian Labor Party (State of Queensland)","ROBERTSON","Russell","6","46","25.990"
"QLD","157","Capricornia","5337","Koumala","33146","GRN","Queensland Greens","BAMBRICK","Paul","1","33201","LNP","Liberal National Party of Queensland","LANDRY","Michelle","5","1","33.330"
"QLD","157","Capricornia","5337","Koumala","33146","GRN","Queensland Greens","BAMBRICK","Paul","1","32781","ALP","Australian Labor Party (State of Queensland)","ROBERTSON","Russell","6","2","66.670"
"QLD","157","Capricornia","5337","Koumala","32617","KAP","Katter's Australian Party (KAP)","BIRKBECK","George","2","33201","LNP","Liberal National Party of Queensland","LANDRY","Michelle","5","17","70.830"
"QLD","157","Capricornia","5337","Koumala","32617","KAP","Katter's Australian Party (KAP)","BIRKBECK","George","2","32781","ALP","Australian Labor Party (State of Queensland)","ROBERTSON","Russell","6","7","29.170"
"QLD","157","Capricornia","5337","Koumala","33246","DLP","Democratic Labour Party","TEMPLE","Richard","3","33201","LNP","Liberal National Party of Queensland","LANDRY","Michelle","5","1","33.330"
"QLD","157","Capricornia","5337","Koumala","33246","DLP","Democratic Labour Party","TEMPLE","Richard","3","32781","ALP","Australian Labor Party (State of Queensland)","ROBERTSON","Russell","6","2","66.670"
"QLD","157","Capricornia","5337","Koumala","28347","IND","Independent","MURRAY","Ken","4","33201","LNP","Liberal National Party of Queensland","LANDRY","Michelle","5","6","75.000"
"QLD","157","Capricornia","5337","Koumala","28347","IND","Independent","MURRAY","Ken","4","32781","ALP","Australian Labor Party (State of Queensland)","ROBERTSON","Russell","6","2","25.000"
"QLD","157","Capricornia","5337","Koumala","32719","ON","Pauline Hanson's One Nation","ROTHERY","Wade","7","33201","LNP","Liberal National Party of Queensland","LANDRY","Michelle","5","60","69.770"
"QLD","157","Capricornia","5337","Koumala","32719","ON","Pauline Hanson's One Nation","ROTHERY","Wade","7","32781","ALP","Australian Labor Party (State of Queensland)","ROBERTSON","Russell","6","26","30.230"
"QLD","157","Capricornia","5337","Koumala","32878","UAPP","United Australia Party","STURGEON","Lindsay","8","33201","LNP","Liberal National Party of Queensland","LANDRY","Michelle","5","12","80.000"
"QLD","157","Capricornia","5337","Koumala","32878","UAPP","United Australia Party","STURGEON","Lindsay","8","32781","ALP","Australian Labor Party (State of Queensland)","ROBERTSON","Russell","6","3","20.000"
"QLD","157","Capricornia","5337","Koumala","33121","FACN","FRASER ANNING'S CONSERVATIVE NATIONAL PARTY","PRATT","Grant","9","33201","LNP","Liberal National Party of Queensland","LANDRY","Michelle","5","14","87.500"
"QLD","157","Capricornia","5337","Koumala","33121","FACN","FRASER ANNING'S CONSERVATIVE NATIONAL PARTY","PRATT","Grant","9","32781","ALP","Australian Labor Party (State of Queensland)","ROBERTSON","Russell","6","2","12.500"
"QLD","157","Capricornia","5345","Marian","0","","","First Preferences","","0","33201","LNP","Liberal National Party of Queensland","LANDRY","Michelle","5","559","70.760"
"QLD","157","Capricornia","5345","Marian","0","","","First Preferences","","0","32781","ALP","Australian Labor Party (State of Queensland)","ROBERTSON","Russell","6","231","29.240"
"QLD","157","Capricornia","5345","Marian","33146","GRN","Queensland Greens","BAMBRICK","Paul","1","33201","LNP","Liberal National Party of Queensland","LANDRY","Michelle","5","16","34.780"
"QLD","157","Capricornia","5345","Marian","33146","GRN","Queensland Greens","BAMBRICK","Paul","1","32781","ALP","Australian Labor Party (State of Queensland)","ROBERTSON","Russell","6","30","65.220"
"QLD","157","Capricornia","5345","Marian","32617","KAP","Katter's Australian Party (KAP)","BIRKBECK","George","2","33201","LNP","Liberal National Party of Queensland","LANDRY","Michelle","5","46","82.140"
"QLD","157","Capricornia","5345","Marian","32617","KAP","Katter's Australian Party (KAP)","BIRKBECK","George","2","32781","ALP","Australian Labor Party (State of Queensland)","ROBERTSON","Russell","6","10","17.860"
"QLD","157","Capricornia","5345","Marian","33246","DLP","Democratic Labour Party","TEMPLE","Richard","3","33201","LNP","Liberal National Party of Queensland","LANDRY","Michelle","5","13","50.000"
"QLD","157","Capricornia","5345","Marian","33246","DLP","Democratic Labour Party","TEMPLE","Richard","3","32781","ALP","Australian Labor Party (State of Queensland)","ROBERTSON","Russell","6","13","50.000"
"QLD","157","Capricornia","5345","Marian","28347","IND","Independent","MURRAY","Ken","4","33201","LNP","Liberal National Party of Queensland","LANDRY","Michelle","5","22","52.380"
"QLD","157","Capricornia","5345","Marian","28347","IND","Independent","MURRAY","Ken","4","32781","ALP","Australian Labor Party (State of Queensland)","ROBERTSON","Russell","6","20","47.620"
"QLD","157","Capricornia","5345","Marian","32719","ON","Pauline Hanson's One Nation","ROTHERY","Wade","7","33201","LNP","Liberal National Party of Queensland","LANDRY","Michelle","5","215","68.040"
"QLD","157","Capricornia","5345","Marian","32719","ON","Pauline Hanson's One Nation","ROTHERY","Wade","7","32781","ALP","Australian Labor Party (State of Queensland)","ROBERTSON","Russell","6","101","31.960"
"QLD","157","Capricornia","5345","Marian","32878","UAPP","United Australia Party","STURGEON","Lindsay","8","33201","LNP","Liberal National Party of Queensland","LANDRY","Michelle","5","61","75.310"
"QLD","157","Capricornia","5345","Marian","32878","UAPP","United Australia Party","STURGEON","Lindsay","8","32781","ALP","Australian Labor Party (State of Queensland)","ROBERTSON","Russell","6","20","24.690"
"QLD","157","Capricornia","5345","Marian","33121","FACN","FRASER ANNING'S CONSERVATIVE NATIONAL PARTY","PRATT","Grant","9","33201","LNP","Liberal National Party of Queensland","LANDRY","Michelle","5","47","85.450"
"QLD","157","Capricornia","5345","Marian","33121","FACN","FRASER ANNING'S CONSERVATIVE NATIONAL PARTY","PRATT","Grant","9","32781","ALP","Australian Labor Party (State of Queensland)","ROBERTSON","Russell","6","8","14.550"
"QLD","157","Capricornia","5349","Mirani","0","","","First Preferences","","0","33201","LNP","Liberal National Party of Queensland","LANDRY","Michelle","5","346","67.580"
"QLD","157","Capricornia","5349","Mirani","0","","","First Preferences","","0","32781","ALP","Australian Labor Party (State of Queensland)","ROBERTSON","Russell","6","166","32.420"
"QLD","157","Capricornia","5349","Mirani","33146","GRN","Queensland Greens","BAMBRICK","Paul","1","33201","LNP","Liberal National Party of Queensland","LANDRY","Michelle","5","14","33.330"
"QLD","157","Capricornia","5349","Mirani","33146","GRN","Queensland Greens","BAMBRICK","Paul","1","32781","ALP","Australian Labor Party (State of Queensland)","ROBERTSON","Russell","6","28","66.670"
"QLD","157","Capricornia","5349","Mirani","32617","KAP","Katter's Australian Party (KAP)","BIRKBECK","George","2","33201","LNP","Liberal National Party of Queensland","LANDRY","Michelle","5","32","66.670"
"QLD","157","Capricornia","5349","Mirani","32617","KAP","Katter's Australian Party (KAP)","BIRKBECK","George","2","32781","ALP","Australian Labor Party (State of Queensland)","ROBERTSON","Russell","6","16","33.330"
