2019 Federal Election House of Representatives Two Candidate Preferred Flow of Preferences by Polling Place [24310 04/07/2019 13:22:53      ]
StateAb,DivisionId,DivisionNm,PPId,PPNm,FromCandidateId,FromCandidatePartyAb,FromCandidatePartyNm,FromCandidateSurname,FromCandidateGivenNm,FromCandidateBallotPosition,ToCandidateId,ToCandidatePartyAb,ToCandidatePartyNm,ToCandidateSurname,ToCandidateGivenNm,ToCandidateBallotPosition,TransferCount,TransferPercent
"QLD","158","Dawson","5363","Queens Beach","32910","UAPP","United Australia Party","THOMPSON","Colin Richard","9","32865","ALP","Australian Labor Party (State of Queensland)","HASSAN","Belinda","5","9","40.910"
"QLD","158","Dawson","5371","Seaforth","0","","","First Preferences","","0","32865","ALP","Australian Labor Party (State of Queensland)","HASSAN","Belinda","5","107","27.940"
"QLD","158","Dawson","5371","Seaforth","0","","","First Preferences","","0","33299","LNP","Liberal National Party of Queensland","CHRISTENSEN","George","4","276","72.060"
"QLD","158","Dawson","5371","Seaforth","33369","DLP","Democratic Labour Party","WARE","Ann-Maree","1","33299","LNP","Liberal National Party of Queensland","CHRISTENSEN","George","4","5","31.250"
"QLD","158","Dawson","5371","Seaforth","33369","DLP","Democratic Labour Party","WARE","Ann-Maree","1","32865","ALP","Australian Labor Party (State of Queensland)","HASSAN","Belinda","5","11","68.750"
"QLD","158","Dawson","5371","Seaforth","33178","FACN","FRASER ANNING'S CONSERVATIVE NATIONAL PARTY","TURNER","Michael Wayne","2","33299","LNP","Liberal National Party of Queensland","CHRISTENSEN","George","4","10","71.430"
"QLD","158","Dawson","5371","Seaforth","33178","FACN","FRASER ANNING'S CONSERVATIVE NATIONAL PARTY","TURNER","Michael Wayne","2","32865","ALP","Australian Labor Party (State of Queensland)","HASSAN","Belinda","5","4","28.570"
"QLD","158","Dawson","5371","Seaforth","32534","ON","Pauline Hanson's One Nation","LAWSON","Debra","3","33299","LNP","Liberal National Party of Queensland","CHRISTENSEN","George","4","46","66.670"
"QLD","158","Dawson","5371","Seaforth","32534","ON","Pauline Hanson's One Nation","LAWSON","Debra","3","32865","ALP","Australian Labor Party (State of Queensland)","HASSAN","Belinda","5","23","33.330"
"QLD","158","Dawson","5371","Seaforth","32852","KAP","Katter's Australian Party (KAP)","BUNYAN","Brendan","6","33299","LNP","Liberal National Party of Queensland","CHRISTENSEN","George","4","24","61.540"
"QLD","158","Dawson","5371","Seaforth","32852","KAP","Katter's Australian Party (KAP)","BUNYAN","Brendan","6","32865","ALP","Australian Labor Party (State of Queensland)","HASSAN","Belinda","5","15","38.460"
"QLD","158","Dawson","5371","Seaforth","33250","GRN","Queensland Greens","LINDENBERG","Imogen","7","33299","LNP","Liberal National Party of Queensland","CHRISTENSEN","George","4","5","29.410"
"QLD","158","Dawson","5371","Seaforth","33250","GRN","Queensland Greens","LINDENBERG","Imogen","7","32865","ALP","Australian Labor Party (State of Queensland)","HASSAN","Belinda","5","12","70.590"
"QLD","158","Dawson","5371","Seaforth","33568","IND","Independent","QUEENAN","Lachlan","8","33299","LNP","Liberal National Party of Queensland","CHRISTENSEN","George","4","3","50.000"
"QLD","158","Dawson","5371","Seaforth","33568","IND","Independent","QUEENAN","Lachlan","8","32865","ALP","Australian Labor Party (State of Queensland)","HASSAN","Belinda","5","3","50.000"
"QLD","158","Dawson","5371","Seaforth","32910","UAPP","United Australia Party","THOMPSON","Colin Richard","9","33299","LNP","Liberal National Party of Queensland","CHRISTENSEN","George","4","30","78.950"
"QLD","158","Dawson","5371","Seaforth","32910","UAPP","United Australia Party","THOMPSON","Colin Richard","9","32865","ALP","Australian Labor Party (State of Queensland)","HASSAN","Belinda","5","8","21.050"
"QLD","158","Dawson","5374","Slade Point","0","","","First Preferences","","0","32865","ALP","Australian Labor Party (State of Queensland)","HASSAN","Belinda","5","289","43.130"
"QLD","158","Dawson","5374","Slade Point","0","","","First Preferences","","0","33299","LNP","Liberal National Party of Queensland","CHRISTENSEN","George","4","381","56.870"
"QLD","158","Dawson","5374","Slade Point","33369","DLP","Democratic Labour Party","WARE","Ann-Maree","1","33299","LNP","Liberal National Party of Queensland","CHRISTENSEN","George","4","17","48.570"
"QLD","158","Dawson","5374","Slade Point","33369","DLP","Democratic Labour Party","WARE","Ann-Maree","1","32865","ALP","Australian Labor Party (State of Queensland)","HASSAN","Belinda","5","18","51.430"
"QLD","158","Dawson","5374","Slade Point","33178","FACN","FRASER ANNING'S CONSERVATIVE NATIONAL PARTY","TURNER","Michael Wayne","2","33299","LNP","Liberal National Party of Queensland","CHRISTENSEN","George","4","21","77.780"
"QLD","158","Dawson","5374","Slade Point","33178","FACN","FRASER ANNING'S CONSERVATIVE NATIONAL PARTY","TURNER","Michael Wayne","2","32865","ALP","Australian Labor Party (State of Queensland)","HASSAN","Belinda","5","6","22.220"
"QLD","158","Dawson","5374","Slade Point","32534","ON","Pauline Hanson's One Nation","LAWSON","Debra","3","33299","LNP","Liberal National Party of Queensland","CHRISTENSEN","George","4","105","65.220"
"QLD","158","Dawson","5374","Slade Point","32534","ON","Pauline Hanson's One Nation","LAWSON","Debra","3","32865","ALP","Australian Labor Party (State of Queensland)","HASSAN","Belinda","5","56","34.780"
"QLD","158","Dawson","5374","Slade Point","32852","KAP","Katter's Australian Party (KAP)","BUNYAN","Brendan","6","33299","LNP","Liberal National Party of Queensland","CHRISTENSEN","George","4","16","59.260"
"QLD","158","Dawson","5374","Slade Point","32852","KAP","Katter's Australian Party (KAP)","BUNYAN","Brendan","6","32865","ALP","Australian Labor Party (State of Queensland)","HASSAN","Belinda","5","11","40.740"
"QLD","158","Dawson","5374","Slade Point","33250","GRN","Queensland Greens","LINDENBERG","Imogen","7","33299","LNP","Liberal National Party of Queensland","CHRISTENSEN","George","4","12","18.750"
"QLD","158","Dawson","5374","Slade Point","33250","GRN","Queensland Greens","LINDENBERG","Imogen","7","32865","ALP","Australian Labor Party (State of Queensland)","HASSAN","Belinda","5","52","81.250"
"QLD","158","Dawson","5374","Slade Point","33568","IND","Independent","QUEENAN","Lachlan","8","33299","LNP","Liberal National Party of Queensland","CHRISTENSEN","George","4","8","34.780"
"QLD","158","Dawson","5374","Slade Point","33568","IND","Independent","QUEENAN","Lachlan","8","32865","ALP","Australian Labor Party (State of Queensland)","HASSAN","Belinda","5","15","65.220"
"QLD","158","Dawson","5374","Slade Point","32910","UAPP","United Australia Party","THOMPSON","Colin Richard","9","33299","LNP","Liberal National Party of Queensland","CHRISTENSEN","George","4","21","46.670"
"QLD","158","Dawson","5374","Slade Point","32910","UAPP","United Australia Party","THOMPSON","Colin Richard","9","32865","ALP","Australian Labor Party (State of Queensland)","HASSAN","Belinda","5","24","53.330"
"QLD","158","Dawson","5375","Mackay Town Beach","0","","","First Preferences","","0","32865","ALP","Australian Labor Party (State of Queensland)","HASSAN","Belinda","5","361","39.410"
"QLD","158","Dawson","5375","Mackay Town Beach","0","","","First Preferences","","0","33299","LNP","Liberal National Party of Queensland","CHRISTENSEN","George","4","555","60.590"
"QLD","158","Dawson","5375","Mackay Town Beach","33369","DLP","Democratic Labour Party","WARE","Ann-Maree","1","33299","LNP","Liberal National Party of Queensland","CHRISTENSEN","George","4","29","39.730"
"QLD","158","Dawson","5375","Mackay Town Beach","33369","DLP","Democratic Labour Party","WARE","Ann-Maree","1","32865","ALP","Australian Labor Party (State of Queensland)","HASSAN","Belinda","5","44","60.270"
"QLD","158","Dawson","5375","Mackay Town Beach","33178","FACN","FRASER ANNING'S CONSERVATIVE NATIONAL PARTY","TURNER","Michael Wayne","2","33299","LNP","Liberal National Party of Queensland","CHRISTENSEN","George","4","30","88.240"
"QLD","158","Dawson","5375","Mackay Town Beach","33178","FACN","FRASER ANNING'S CONSERVATIVE NATIONAL PARTY","TURNER","Michael Wayne","2","32865","ALP","Australian Labor Party (State of Queensland)","HASSAN","Belinda","5","4","11.760"
"QLD","158","Dawson","5375","Mackay Town Beach","32534","ON","Pauline Hanson's One Nation","LAWSON","Debra","3","33299","LNP","Liberal National Party of Queensland","CHRISTENSEN","George","4","156","72.560"
"QLD","158","Dawson","5375","Mackay Town Beach","32534","ON","Pauline Hanson's One Nation","LAWSON","Debra","3","32865","ALP","Australian Labor Party (State of Queensland)","HASSAN","Belinda","5","59","27.440"
"QLD","158","Dawson","5375","Mackay Town Beach","32852","KAP","Katter's Australian Party (KAP)","BUNYAN","Brendan","6","33299","LNP","Liberal National Party of Queensland","CHRISTENSEN","George","4","29","56.860"
"QLD","158","Dawson","5375","Mackay Town Beach","32852","KAP","Katter's Australian Party (KAP)","BUNYAN","Brendan","6","32865","ALP","Australian Labor Party (State of Queensland)","HASSAN","Belinda","5","22","43.140"
"QLD","158","Dawson","5375","Mackay Town Beach","33250","GRN","Queensland Greens","LINDENBERG","Imogen","7","33299","LNP","Liberal National Party of Queensland","CHRISTENSEN","George","4","25","24.270"
"QLD","158","Dawson","5375","Mackay Town Beach","33250","GRN","Queensland Greens","LINDENBERG","Imogen","7","32865","ALP","Australian Labor Party (State of Queensland)","HASSAN","Belinda","5","78","75.730"
"QLD","158","Dawson","5375","Mackay Town Beach","33568","IND","Independent","QUEENAN","Lachlan","8","33299","LNP","Liberal National Party of Queensland","CHRISTENSEN","George","4","13","31.710"
"QLD","158","Dawson","5375","Mackay Town Beach","33568","IND","Independent","QUEENAN","Lachlan","8","32865","ALP","Australian Labor Party (State of Queensland)","HASSAN","Belinda","5","28","68.290"
"QLD","158","Dawson","5375","Mackay Town Beach","32910","UAPP","United Australia Party","THOMPSON","Colin Richard","9","33299","LNP","Liberal National Party of Queensland","CHRISTENSEN","George","4","55","73.330"
"QLD","158","Dawson","5375","Mackay Town Beach","32910","UAPP","United Australia Party","THOMPSON","Colin Richard","9","32865","ALP","Australian Labor Party (State of Queensland)","HASSAN","Belinda","5","20","26.670"
"QLD","158","Dawson","5656","Nome","0","","","First Preferences","","0","32865","ALP","Australian Labor Party (State of Queensland)","HASSAN","Belinda","5","146","31.670"
"QLD","158","Dawson","5656","Nome","0","","","First Preferences","","0","33299","LNP","Liberal National Party of Queensland","CHRISTENSEN","George","4","315","68.330"
"QLD","158","Dawson","5656","Nome","33369","DLP","Democratic Labour Party","WARE","Ann-Maree","1","33299","LNP","Liberal National Party of Queensland","CHRISTENSEN","George","4","9","36.000"
"QLD","158","Dawson","5656","Nome","33369","DLP","Democratic Labour Party","WARE","Ann-Maree","1","32865","ALP","Australian Labor Party (State of Queensland)","HASSAN","Belinda","5","16","64.000"
"QLD","158","Dawson","5656","Nome","33178","FACN","FRASER ANNING'S CONSERVATIVE NATIONAL PARTY","TURNER","Michael Wayne","2","33299","LNP","Liberal National Party of Queensland","CHRISTENSEN","George","4","19","79.170"
"QLD","158","Dawson","5656","Nome","33178","FACN","FRASER ANNING'S CONSERVATIVE NATIONAL PARTY","TURNER","Michael Wayne","2","32865","ALP","Australian Labor Party (State of Queensland)","HASSAN","Belinda","5","5","20.830"
"QLD","158","Dawson","5656","Nome","32534","ON","Pauline Hanson's One Nation","LAWSON","Debra","3","33299","LNP","Liberal National Party of Queensland","CHRISTENSEN","George","4","56","72.730"
"QLD","158","Dawson","5656","Nome","32534","ON","Pauline Hanson's One Nation","LAWSON","Debra","3","32865","ALP","Australian Labor Party (State of Queensland)","HASSAN","Belinda","5","21","27.270"
"QLD","158","Dawson","5656","Nome","32852","KAP","Katter's Australian Party (KAP)","BUNYAN","Brendan","6","33299","LNP","Liberal National Party of Queensland","CHRISTENSEN","George","4","60","54.550"
"QLD","158","Dawson","5656","Nome","32852","KAP","Katter's Australian Party (KAP)","BUNYAN","Brendan","6","32865","ALP","Australian Labor Party (State of Queensland)","HASSAN","Belinda","5","50","45.450"
"QLD","158","Dawson","5656","Nome","33250","GRN","Queensland Greens","LINDENBERG","Imogen","7","33299","LNP","Liberal National Party of Queensland","CHRISTENSEN","George","4","6","14.290"
"QLD","158","Dawson","5656","Nome","33250","GRN","Queensland Greens","LINDENBERG","Imogen","7","32865","ALP","Australian Labor Party (State of Queensland)","HASSAN","Belinda","5","36","85.710"
"QLD","158","Dawson","5656","Nome","33568","IND","Independent","QUEENAN","Lachlan","8","33299","LNP","Liberal National Party of Queensland","CHRISTENSEN","George","4","8","50.000"
"QLD","158","Dawson","5656","Nome","33568","IND","Independent","QUEENAN","Lachlan","8","32865","ALP","Australian Labor Party (State of Queensland)","HASSAN","Belinda","5","8","50.000"
"QLD","158","Dawson","5656","Nome","32910","UAPP","United Australia Party","THOMPSON","Colin Richard","9","33299","LNP","Liberal National Party of Queensland","CHRISTENSEN","George","4","33","73.330"
"QLD","158","Dawson","5656","Nome","32910","UAPP","United Australia Party","THOMPSON","Colin Richard","9","32865","ALP","Australian Labor Party (State of Queensland)","HASSAN","Belinda","5","12","26.670"
"QLD","158","Dawson","5669","Giru","0","","","First Preferences","","0","32865","ALP","Australian Labor Party (State of Queensland)","HASSAN","Belinda","5","47","21.960"
"QLD","158","Dawson","5669","Giru","0","","","First Preferences","","0","33299","LNP","Liberal National Party of Queensland","CHRISTENSEN","George","4","167","78.040"
"QLD","158","Dawson","5669","Giru","33369","DLP","Democratic Labour Party","WARE","Ann-Maree","1","33299","LNP","Liberal National Party of Queensland","CHRISTENSEN","George","4","7","58.330"
"QLD","158","Dawson","5669","Giru","33369","DLP","Democratic Labour Party","WARE","Ann-Maree","1","32865","ALP","Australian Labor Party (State of Queensland)","HASSAN","Belinda","5","5","41.670"
"QLD","158","Dawson","5669","Giru","33178","FACN","FRASER ANNING'S CONSERVATIVE NATIONAL PARTY","TURNER","Michael Wayne","2","33299","LNP","Liberal National Party of Queensland","CHRISTENSEN","George","4","25","89.290"
"QLD","158","Dawson","5669","Giru","33178","FACN","FRASER ANNING'S CONSERVATIVE NATIONAL PARTY","TURNER","Michael Wayne","2","32865","ALP","Australian Labor Party (State of Queensland)","HASSAN","Belinda","5","3","10.710"
"QLD","158","Dawson","5669","Giru","32534","ON","Pauline Hanson's One Nation","LAWSON","Debra","3","33299","LNP","Liberal National Party of Queensland","CHRISTENSEN","George","4","25","67.570"
"QLD","158","Dawson","5669","Giru","32534","ON","Pauline Hanson's One Nation","LAWSON","Debra","3","32865","ALP","Australian Labor Party (State of Queensland)","HASSAN","Belinda","5","12","32.430"
"QLD","158","Dawson","5669","Giru","32852","KAP","Katter's Australian Party (KAP)","BUNYAN","Brendan","6","33299","LNP","Liberal National Party of Queensland","CHRISTENSEN","George","4","32","61.540"
"QLD","158","Dawson","5669","Giru","32852","KAP","Katter's Australian Party (KAP)","BUNYAN","Brendan","6","32865","ALP","Australian Labor Party (State of Queensland)","HASSAN","Belinda","5","20","38.460"
"QLD","158","Dawson","5669","Giru","33250","GRN","Queensland Greens","LINDENBERG","Imogen","7","33299","LNP","Liberal National Party of Queensland","CHRISTENSEN","George","4","1","14.290"
"QLD","158","Dawson","5669","Giru","33250","GRN","Queensland Greens","LINDENBERG","Imogen","7","32865","ALP","Australian Labor Party (State of Queensland)","HASSAN","Belinda","5","6","85.710"
"QLD","158","Dawson","5669","Giru","33568","IND","Independent","QUEENAN","Lachlan","8","33299","LNP","Liberal National Party of Queensland","CHRISTENSEN","George","4","2","50.000"
"QLD","158","Dawson","5669","Giru","33568","IND","Independent","QUEENAN","Lachlan","8","32865","ALP","Australian Labor Party (State of Queensland)","HASSAN","Belinda","5","2","50.000"
"QLD","158","Dawson","5669","Giru","32910","UAPP","United Australia Party","THOMPSON","Colin Richard","9","33299","LNP","Liberal National Party of Queensland","CHRISTENSEN","George","4","19","79.170"
"QLD","158","Dawson","5669","Giru","32910","UAPP","United Australia Party","THOMPSON","Colin Richard","9","32865","ALP","Australian Labor Party (State of Queensland)","HASSAN","Belinda","5","5","20.830"
"QLD","158","Dawson","5683","Oonoonba","0","","","First Preferences","","0","33299","LNP","Liberal National Party of Queensland","CHRISTENSEN","George","4","649","65.290"
"QLD","158","Dawson","5683","Oonoonba","0","","","First Preferences","","0","32865","ALP","Australian Labor Party (State of Queensland)","HASSAN","Belinda","5","345","34.710"
"QLD","158","Dawson","5683","Oonoonba","33369","DLP","Democratic Labour Party","WARE","Ann-Maree","1","33299","LNP","Liberal National Party of Queensland","CHRISTENSEN","George","4","26","44.830"
"QLD","158","Dawson","5683","Oonoonba","33369","DLP","Democratic Labour Party","WARE","Ann-Maree","1","32865","ALP","Australian Labor Party (State of Queensland)","HASSAN","Belinda","5","32","55.170"
"QLD","158","Dawson","5683","Oonoonba","33178","FACN","FRASER ANNING'S CONSERVATIVE NATIONAL PARTY","TURNER","Michael Wayne","2","33299","LNP","Liberal National Party of Queensland","CHRISTENSEN","George","4","23","88.460"
"QLD","158","Dawson","5683","Oonoonba","33178","FACN","FRASER ANNING'S CONSERVATIVE NATIONAL PARTY","TURNER","Michael Wayne","2","32865","ALP","Australian Labor Party (State of Queensland)","HASSAN","Belinda","5","3","11.540"
"QLD","158","Dawson","5683","Oonoonba","32534","ON","Pauline Hanson's One Nation","LAWSON","Debra","3","33299","LNP","Liberal National Party of Queensland","CHRISTENSEN","George","4","105","69.540"
"QLD","158","Dawson","5683","Oonoonba","32534","ON","Pauline Hanson's One Nation","LAWSON","Debra","3","32865","ALP","Australian Labor Party (State of Queensland)","HASSAN","Belinda","5","46","30.460"
"QLD","158","Dawson","5683","Oonoonba","32852","KAP","Katter's Australian Party (KAP)","BUNYAN","Brendan","6","33299","LNP","Liberal National Party of Queensland","CHRISTENSEN","George","4","70","58.330"
"QLD","158","Dawson","5683","Oonoonba","32852","KAP","Katter's Australian Party (KAP)","BUNYAN","Brendan","6","32865","ALP","Australian Labor Party (State of Queensland)","HASSAN","Belinda","5","50","41.670"
"QLD","158","Dawson","5683","Oonoonba","33250","GRN","Queensland Greens","LINDENBERG","Imogen","7","33299","LNP","Liberal National Party of Queensland","CHRISTENSEN","George","4","30","26.550"
"QLD","158","Dawson","5683","Oonoonba","33250","GRN","Queensland Greens","LINDENBERG","Imogen","7","32865","ALP","Australian Labor Party (State of Queensland)","HASSAN","Belinda","5","83","73.450"
"QLD","158","Dawson","5683","Oonoonba","33568","IND","Independent","QUEENAN","Lachlan","8","33299","LNP","Liberal National Party of Queensland","CHRISTENSEN","George","4","24","61.540"
"QLD","158","Dawson","5683","Oonoonba","33568","IND","Independent","QUEENAN","Lachlan","8","32865","ALP","Australian Labor Party (State of Queensland)","HASSAN","Belinda","5","15","38.460"
"QLD","158","Dawson","5683","Oonoonba","32910","UAPP","United Australia Party","THOMPSON","Colin Richard","9","33299","LNP","Liberal National Party of Queensland","CHRISTENSEN","George","4","65","78.310"
"QLD","158","Dawson","5683","Oonoonba","32910","UAPP","United Australia Party","THOMPSON","Colin Richard","9","32865","ALP","Australian Labor Party (State of Queensland)","HASSAN","Belinda","5","18","21.690"
"QLD","158","Dawson","5705","Wulguru (Dawson)","0","","","First Preferences","","0","33299","LNP","Liberal National Party of Queensland","CHRISTENSEN","George","4","586","57.620"
"QLD","158","Dawson","5705","Wulguru (Dawson)","0","","","First Preferences","","0","32865","ALP","Australian Labor Party (State of Queensland)","HASSAN","Belinda","5","431","42.380"
"QLD","158","Dawson","5705","Wulguru (Dawson)","33369","DLP","Democratic Labour Party","WARE","Ann-Maree","1","33299","LNP","Liberal National Party of Queensland","CHRISTENSEN","George","4","20","32.790"
"QLD","158","Dawson","5705","Wulguru (Dawson)","33369","DLP","Democratic Labour Party","WARE","Ann-Maree","1","32865","ALP","Australian Labor Party (State of Queensland)","HASSAN","Belinda","5","41","67.210"
"QLD","158","Dawson","5705","Wulguru (Dawson)","33178","FACN","FRASER ANNING'S CONSERVATIVE NATIONAL PARTY","TURNER","Michael Wayne","2","33299","LNP","Liberal National Party of Queensland","CHRISTENSEN","George","4","38","73.080"
"QLD","158","Dawson","5705","Wulguru (Dawson)","33178","FACN","FRASER ANNING'S CONSERVATIVE NATIONAL PARTY","TURNER","Michael Wayne","2","32865","ALP","Australian Labor Party (State of Queensland)","HASSAN","Belinda","5","14","26.920"
"QLD","158","Dawson","5705","Wulguru (Dawson)","32534","ON","Pauline Hanson's One Nation","LAWSON","Debra","3","33299","LNP","Liberal National Party of Queensland","CHRISTENSEN","George","4","130","59.090"
"QLD","158","Dawson","5705","Wulguru (Dawson)","32534","ON","Pauline Hanson's One Nation","LAWSON","Debra","3","32865","ALP","Australian Labor Party (State of Queensland)","HASSAN","Belinda","5","90","40.910"
"QLD","158","Dawson","5705","Wulguru (Dawson)","32852","KAP","Katter's Australian Party (KAP)","BUNYAN","Brendan","6","33299","LNP","Liberal National Party of Queensland","CHRISTENSEN","George","4","145","63.600"
"QLD","158","Dawson","5705","Wulguru (Dawson)","32852","KAP","Katter's Australian Party (KAP)","BUNYAN","Brendan","6","32865","ALP","Australian Labor Party (State of Queensland)","HASSAN","Belinda","5","83","36.400"
"QLD","158","Dawson","5705","Wulguru (Dawson)","33250","GRN","Queensland Greens","LINDENBERG","Imogen","7","33299","LNP","Liberal National Party of Queensland","CHRISTENSEN","George","4","17","19.100"
"QLD","158","Dawson","5705","Wulguru (Dawson)","33250","GRN","Queensland Greens","LINDENBERG","Imogen","7","32865","ALP","Australian Labor Party (State of Queensland)","HASSAN","Belinda","5","72","80.900"
"QLD","158","Dawson","5705","Wulguru (Dawson)","33568","IND","Independent","QUEENAN","Lachlan","8","33299","LNP","Liberal National Party of Queensland","CHRISTENSEN","George","4","27","52.940"
"QLD","158","Dawson","5705","Wulguru (Dawson)","33568","IND","Independent","QUEENAN","Lachlan","8","32865","ALP","Australian Labor Party (State of Queensland)","HASSAN","Belinda","5","24","47.060"
"QLD","158","Dawson","5705","Wulguru (Dawson)","32910","UAPP","United Australia Party","THOMPSON","Colin Richard","9","33299","LNP","Liberal National Party of Queensland","CHRISTENSEN","George","4","60","69.770"
"QLD","158","Dawson","5705","Wulguru (Dawson)","32910","UAPP","United Australia Party","THOMPSON","Colin Richard","9","32865","ALP","Australian Labor Party (State of Queensland)","HASSAN","Belinda","5","26","30.230"
"QLD","158","Dawson","12018","Annandale (Dawson)","0","","","First Preferences","","0","33299","LNP","Liberal National Party of Queensland","CHRISTENSEN","George","4","702","67.110"
"QLD","158","Dawson","12018","Annandale (Dawson)","0","","","First Preferences","","0","32865","ALP","Australian Labor Party (State of Queensland)","HASSAN","Belinda","5","344","32.890"
"QLD","158","Dawson","12018","Annandale (Dawson)","33369","DLP","Democratic Labour Party","WARE","Ann-Maree","1","33299","LNP","Liberal National Party of Queensland","CHRISTENSEN","George","4","23","50.000"
"QLD","158","Dawson","12018","Annandale (Dawson)","33369","DLP","Democratic Labour Party","WARE","Ann-Maree","1","32865","ALP","Australian Labor Party (State of Queensland)","HASSAN","Belinda","5","23","50.000"
"QLD","158","Dawson","12018","Annandale (Dawson)","33178","FACN","FRASER ANNING'S CONSERVATIVE NATIONAL PARTY","TURNER","Michael Wayne","2","33299","LNP","Liberal National Party of Queensland","CHRISTENSEN","George","4","23","69.700"
"QLD","158","Dawson","12018","Annandale (Dawson)","33178","FACN","FRASER ANNING'S CONSERVATIVE NATIONAL PARTY","TURNER","Michael Wayne","2","32865","ALP","Australian Labor Party (State of Queensland)","HASSAN","Belinda","5","10","30.300"
"QLD","158","Dawson","12018","Annandale (Dawson)","32534","ON","Pauline Hanson's One Nation","LAWSON","Debra","3","33299","LNP","Liberal National Party of Queensland","CHRISTENSEN","George","4","79","67.520"
"QLD","158","Dawson","12018","Annandale (Dawson)","32534","ON","Pauline Hanson's One Nation","LAWSON","Debra","3","32865","ALP","Australian Labor Party (State of Queensland)","HASSAN","Belinda","5","38","32.480"
"QLD","158","Dawson","12018","Annandale (Dawson)","32852","KAP","Katter's Australian Party (KAP)","BUNYAN","Brendan","6","33299","LNP","Liberal National Party of Queensland","CHRISTENSEN","George","4","80","68.970"
"QLD","158","Dawson","12018","Annandale (Dawson)","32852","KAP","Katter's Australian Party (KAP)","BUNYAN","Brendan","6","32865","ALP","Australian Labor Party (State of Queensland)","HASSAN","Belinda","5","36","31.030"
"QLD","158","Dawson","12018","Annandale (Dawson)","33250","GRN","Queensland Greens","LINDENBERG","Imogen","7","33299","LNP","Liberal National Party of Queensland","CHRISTENSEN","George","4","18","15.000"
"QLD","158","Dawson","12018","Annandale (Dawson)","33250","GRN","Queensland Greens","LINDENBERG","Imogen","7","32865","ALP","Australian Labor Party (State of Queensland)","HASSAN","Belinda","5","102","85.000"
"QLD","158","Dawson","12018","Annandale (Dawson)","33568","IND","Independent","QUEENAN","Lachlan","8","33299","LNP","Liberal National Party of Queensland","CHRISTENSEN","George","4","14","31.820"
"QLD","158","Dawson","12018","Annandale (Dawson)","33568","IND","Independent","QUEENAN","Lachlan","8","32865","ALP","Australian Labor Party (State of Queensland)","HASSAN","Belinda","5","30","68.180"
"QLD","158","Dawson","12018","Annandale (Dawson)","32910","UAPP","United Australia Party","THOMPSON","Colin Richard","9","33299","LNP","Liberal National Party of Queensland","CHRISTENSEN","George","4","44","74.580"
"QLD","158","Dawson","12018","Annandale (Dawson)","32910","UAPP","United Australia Party","THOMPSON","Colin Richard","9","32865","ALP","Australian Labor Party (State of Queensland)","HASSAN","Belinda","5","15","25.420"
"QLD","158","Dawson","30149","Divisional Office (PREPOLL)","0","","","First Preferences","","0","33299","LNP","Liberal National Party of Queensland","CHRISTENSEN","George","4","0","0.000"
"QLD","158","Dawson","30149","Divisional Office (PREPOLL)","0","","","First Preferences","","0","32865","ALP","Australian Labor Party (State of Queensland)","HASSAN","Belinda","5","0","0.000"
"QLD","158","Dawson","30149","Divisional Office (PREPOLL)","33369","DLP","Democratic Labour Party","WARE","Ann-Maree","1","33299","LNP","Liberal National Party of Queensland","CHRISTENSEN","George","4","0","0.000"
"QLD","158","Dawson","30149","Divisional Office (PREPOLL)","33369","DLP","Democratic Labour Party","WARE","Ann-Maree","1","32865","ALP","Australian Labor Party (State of Queensland)","HASSAN","Belinda","5","0","0.000"
"QLD","158","Dawson","30149","Divisional Office (PREPOLL)","33178","FACN","FRASER ANNING'S CONSERVATIVE NATIONAL PARTY","TURNER","Michael Wayne","2","33299","LNP","Liberal National Party of Queensland","CHRISTENSEN","George","4","0","0.000"
"QLD","158","Dawson","30149","Divisional Office (PREPOLL)","33178","FACN","FRASER ANNING'S CONSERVATIVE NATIONAL PARTY","TURNER","Michael Wayne","2","32865","ALP","Australian Labor Party (State of Queensland)","HASSAN","Belinda","5","0","0.000"
"QLD","158","Dawson","30149","Divisional Office (PREPOLL)","32534","ON","Pauline Hanson's One Nation","LAWSON","Debra","3","33299","LNP","Liberal National Party of Queensland","CHRISTENSEN","George","4","0","0.000"
"QLD","158","Dawson","30149","Divisional Office (PREPOLL)","32534","ON","Pauline Hanson's One Nation","LAWSON","Debra","3","32865","ALP","Australian Labor Party (State of Queensland)","HASSAN","Belinda","5","0","0.000"
"QLD","158","Dawson","30149","Divisional Office (PREPOLL)","32852","KAP","Katter's Australian Party (KAP)","BUNYAN","Brendan","6","33299","LNP","Liberal National Party of Queensland","CHRISTENSEN","George","4","0","0.000"
"QLD","158","Dawson","30149","Divisional Office (PREPOLL)","32852","KAP","Katter's Australian Party (KAP)","BUNYAN","Brendan","6","32865","ALP","Australian Labor Party (State of Queensland)","HASSAN","Belinda","5","0","0.000"
"QLD","158","Dawson","30149","Divisional Office (PREPOLL)","33250","GRN","Queensland Greens","LINDENBERG","Imogen","7","33299","LNP","Liberal National Party of Queensland","CHRISTENSEN","George","4","0","0.000"
"QLD","158","Dawson","30149","Divisional Office (PREPOLL)","33250","GRN","Queensland Greens","LINDENBERG","Imogen","7","32865","ALP","Australian Labor Party (State of Queensland)","HASSAN","Belinda","5","0","0.000"
