2019 Federal Election Senate First Preferences By Division By Candidate By Vote Type  [Please Note: These results are not final. Event:24310 Phase:PostElection Generated:2019-05-21T21:50:40 Cycle:b6ece63c-59a4-4b66-af5f-7bce769e872a Created:2019-05-21T21:49:17 Environment:PROD Site:CANBERRA Server:VTR01 Version:10.7.10.55954]
StateAb,DivisionID,DivisionNm,Ticket,BallotPosition,CandidateID,CandidateDetails,PartyName,PartyAb,Elected,HistoricElected,OrdinaryVotes,AbsentVotes,ProvisionalVotes,PrePollVotes,PostalVotes,TotalVotes
VIC,210,Dunkley,AC,0,33788,AC Ticket Votes,The Great Australian Party,GAP,N,N,0,0,0,0,0,0
VIC,210,Dunkley,AC,1,33620,"O'BRYAN, Darryl",The Great Australian Party,GAP,N,N,0,0,0,0,0,0
VIC,210,Dunkley,AC,2,33622,"EDWARDS, Helen Maxine",The Great Australian Party,GAP,N,N,0,0,0,0,0,0
VIC,210,Dunkley,AC,9998,0,Unapportioned,The Great Australian Party,GAP,N,N,105,0,0,0,0,105
VIC,210,Dunkley,AD,0,33769,AD Ticket Votes,Health Australia Party,NMP,N,N,0,0,0,0,0,0
VIC,210,Dunkley,AD,1,32275,"GOLDEN, Isaac",Health Australia Party,NMP,N,N,0,0,0,0,0,0
VIC,210,Dunkley,AD,2,32279,"HICKS, Andrew",Health Australia Party,NMP,N,N,0,0,0,0,0,0
VIC,210,Dunkley,AD,9998,0,Unapportioned,Health Australia Party,NMP,N,N,188,0,0,0,0,188
VIC,210,Dunkley,AE,0,33787,AE Ticket Votes,Yellow Vest Australia,ALA,N,N,0,0,0,0,0,0
VIC,210,Dunkley,AE,1,33606,"BROWN, Siobhann",Yellow Vest Australia,ALA,N,N,0,0,0,0,0,0
VIC,210,Dunkley,AE,2,33611,"FRANKLIN, Terri",Yellow Vest Australia,ALA,N,N,0,0,0,0,0,0
VIC,210,Dunkley,AE,9998,0,Unapportioned,Yellow Vest Australia,ALA,N,N,38,0,0,0,0,38
VIC,210,Dunkley,UG,1,33660,"BETTS, Kenneth Gordon",Independent,IND,N,N,6,0,0,0,0,6
VIC,210,Dunkley,UG,2,33635,"DICKS, Max",Independent,IND,N,N,22,0,0,0,0,22
VIC,210,Dunkley,UG,3,33643,"McINNIS, Murray",Independent,IND,N,N,2,0,0,0,0,2
VIC,210,Dunkley,UG,4,33406,"MORRIS, Karl F",Independent,IND,N,N,1,0,0,0,0,1
VIC,211,Flinders,A,0,33782,A Ticket Votes,LIBERAL/THE NATIONALS,LPNP,N,N,0,0,0,0,0,0
VIC,211,Flinders,A,1,33012,"PATERSON, James",Liberal,LP,N,Y,0,0,0,0,0,0
VIC,211,Flinders,A,2,33008,"HUME, Jane",Liberal,LP,N,Y,0,0,0,0,0,0
VIC,211,Flinders,A,3,33007,"VAN, David",Liberal,LP,N,N,0,0,0,0,0,0
VIC,211,Flinders,A,4,33004,"RANK, Anita",The Nationals,NP,N,N,0,0,0,0,0,0
VIC,211,Flinders,A,5,33002,"HOPPITT, Kyle",Liberal,LP,N,N,0,0,0,0,0,0
VIC,211,Flinders,A,6,33013,"MULCAHY, Julian",Liberal,LP,N,N,0,0,0,0,0,0
VIC,211,Flinders,A,9998,0,Unapportioned,LIBERAL/THE NATIONALS,LPNP,N,N,19223,0,0,0,0,19223
VIC,211,Flinders,B,0,33761,B Ticket Votes,Republican Party of Australia,RPA,N,N,0,0,0,0,0,0
VIC,211,Flinders,B,1,32104,"LUTZ, Geoff",Republican Party of Australia,RPA,N,N,0,0,0,0,0,0
VIC,211,Flinders,B,2,32105,"CONSANDINE, Peter",Republican Party of Australia,RPA,N,N,0,0,0,0,0,0
VIC,211,Flinders,B,9998,0,Unapportioned,Republican Party of Australia,RPA,N,N,81,0,0,0,0,81
VIC,211,Flinders,C,0,33764,C Ticket Votes,Socialist Equality Party,SEP,N,N,0,0,0,0,0,0
VIC,211,Flinders,C,1,32134,"PIETSCH, Tessa",Socialist Equality Party,SEP,N,N,0,0,0,0,0,0
VIC,211,Flinders,C,2,32135,"WARDLE, Jason John Bradley",Socialist Equality Party,SEP,N,N,0,0,0,0,0,0
VIC,211,Flinders,C,9998,0,Unapportioned,Socialist Equality Party,SEP,N,N,77,0,0,0,0,77
VIC,211,Flinders,D,0,33759,D Ticket Votes,The Small Business Party,TSBP,N,N,0,0,0,0,0,0
VIC,211,Flinders,D,1,32106,"KEMP, Simon",The Small Business Party,TSBP,N,N,0,0,0,0,0,0
VIC,211,Flinders,D,2,32107,"GRAHAM, Peter",The Small Business Party,TSBP,N,N,0,0,0,0,0,0
VIC,211,Flinders,D,9998,0,Unapportioned,The Small Business Party,TSBP,N,N,279,0,0,0,0,279
VIC,211,Flinders,E,0,33784,E Ticket Votes,Christian Democratic Party (Fred Nile Group),CDP,N,N,0,0,0,0,0,0
VIC,211,Flinders,E,1,33449,"PAYNE, Bob",Christian Democratic Party (Fred Nile Group),CDP,N,N,0,0,0,0,0,0
VIC,211,Flinders,E,2,33454,"MURPHY, Kevin",Christian Democratic Party (Fred Nile Group),CDP,N,N,0,0,0,0,0,0
VIC,211,Flinders,E,9998,0,Unapportioned,Christian Democratic Party (Fred Nile Group),CDP,N,N,176,0,0,0,0,176
VIC,211,Flinders,F,0,33770,F Ticket Votes,United Australia Party,UAPP,N,N,0,0,0,0,0,0
VIC,211,Flinders,F,1,32262,"THOOLEN, Catriona Cecilia",United Australia Party,UAPP,N,N,0,0,0,0,0,0
VIC,211,Flinders,F,2,32265,"O'CONNOR, Katie Lucinda",United Australia Party,UAPP,N,N,0,0,0,0,0,0
VIC,211,Flinders,F,3,32276,"McKAY, Roger",United Australia Party,UAPP,N,N,0,0,0,0,0,0
VIC,211,Flinders,F,9998,0,Unapportioned,United Australia Party,UAPP,N,N,1047,0,0,0,0,1047
VIC,211,Flinders,G,0,33781,G Ticket Votes,"Shooters, Fishers and Farmers",ASP,N,N,0,0,0,0,0,0
VIC,211,Flinders,G,1,32945,"MUIR, Ricky","Shooters, Fishers and Farmers",ASP,N,N,0,0,0,0,0,0
VIC,211,Flinders,G,2,32947,"STOCK, Damian","Shooters, Fishers and Farmers",ASP,N,N,0,0,0,0,0,0
VIC,211,Flinders,G,9998,0,Unapportioned,"Shooters, Fishers and Farmers",ASP,N,N,802,0,0,0,0,802
VIC,211,Flinders,H,0,33767,H Ticket Votes,Climate Action! Immigration Action! Accountable Politicians!,SOL,N,N,0,0,0,0,0,0
VIC,211,Flinders,H,1,32171,"AYTON, Philip John",Climate Action! Immigration Action! Accountable Politicians!,SOL,N,N,0,0,0,0,0,0
VIC,211,Flinders,H,2,32169,"KOMPARA, Monika",Climate Action! Immigration Action! Accountable Politicians!,SOL,N,N,0,0,0,0,0,0
VIC,211,Flinders,H,9998,0,Unapportioned,Climate Action! Immigration Action! Accountable Politicians!,SOL,N,N,224,0,0,0,0,224
VIC,211,Flinders,I,0,33758,I Ticket Votes,Derryn Hinch's Justice Party,DHJP,N,N,0,0,0,0,0,0
VIC,211,Flinders,I,1,32101,"HINCH, Derryn",Derryn Hinch's Justice Party,DHJP,N,Y,0,0,0,0,0,0
VIC,211,Flinders,I,2,32103,"O'BRIEN, Simone",Derryn Hinch's Justice Party,DHJP,N,N,0,0,0,0,0,0
VIC,211,Flinders,I,9998,0,Unapportioned,Derryn Hinch's Justice Party,DHJP,N,N,1909,0,0,0,0,1909
VIC,211,Flinders,J,0,33779,J Ticket Votes,Help End Marijuana Prohibition (HEMP) Party,HMP,N,N,0,0,0,0,0,0
VIC,211,Flinders,J,1,32877,"HOOD, Frances",Help End Marijuana Prohibition (HEMP) Party,HMP,N,N,0,0,0,0,0,0
VIC,211,Flinders,J,2,32904,"GLADMAN, Heather Marie",Help End Marijuana Prohibition (HEMP) Party,HMP,N,N,0,0,0,0,0,0
VIC,211,Flinders,J,9998,0,Unapportioned,Help End Marijuana Prohibition (HEMP) Party,HMP,N,N,931,0,0,0,0,931
VIC,211,Flinders,K,0,33765,K Ticket Votes,Citizens Electoral Council,CEC,N,N,0,0,0,0,0,0
VIC,211,Flinders,K,1,32150,"ISHERWOOD, Craig",Citizens Electoral Council,CEC,N,N,0,0,0,0,0,0
VIC,211,Flinders,K,2,32147,"PEUT, Gabrielle",Citizens Electoral Council,CEC,N,N,0,0,0,0,0,0
VIC,211,Flinders,K,9998,0,Unapportioned,Citizens Electoral Council,CEC,N,N,25,0,0,0,0,25
VIC,211,Flinders,L,0,33762,L Ticket Votes,Australian Democrats,AUD,N,N,0,0,0,0,0,0
VIC,211,Flinders,L,1,32108,"COLLYER, David",Australian Democrats,AUD,N,N,0,0,0,0,0,0
VIC,211,Flinders,L,2,32109,"WILLIAMS, Marc",Australian Democrats,AUD,N,N,0,0,0,0,0,0
VIC,211,Flinders,L,9998,0,Unapportioned,Australian Democrats,AUD,N,N,127,0,0,0,0,127
VIC,211,Flinders,M,0,33775,M Ticket Votes,Independents For Climate Action Now,ICAN,N,N,0,0,0,0,0,0
VIC,211,Flinders,M,1,32472,"WITTWER, Paul",Independents For Climate Action Now,ICAN,N,N,0,0,0,0,0,0
VIC,211,Flinders,M,2,32480,"CORDNER HUNT, Kammy",Independents For Climate Action Now,ICAN,N,N,0,0,0,0,0,0
VIC,211,Flinders,M,9998,0,Unapportioned,Independents For Climate Action Now,ICAN,N,N,376,0,0,0,0,376
VIC,211,Flinders,N,0,33786,N Ticket Votes,Liberal Democrats,LDP,N,N,0,0,0,0,0,0
VIC,211,Flinders,N,1,33610,"KENNEDY, Robert",Liberal Democrats,LDP,N,N,0,0,0,0,0,0
VIC,211,Flinders,N,2,33604,"O'SULLIVAN, Kirsty Maree",Liberal Democrats,LDP,N,N,0,0,0,0,0,0
VIC,211,Flinders,N,9998,0,Unapportioned,Liberal Democrats,LDP,N,N,554,0,0,0,0,554
VIC,211,Flinders,O,0,33774,O Ticket Votes,Secular Party of Australia,SPA,N,N,0,0,0,0,0,0
VIC,211,Flinders,O,1,32450,"SULTAN, Harris",Secular Party of Australia,SPA,N,N,0,0,0,0,0,0
VIC,211,Flinders,O,2,32455,"PERKINS, John L",Secular Party of Australia,SPA,N,N,0,0,0,0,0,0
VIC,211,Flinders,O,9998,0,Unapportioned,Secular Party of Australia,SPA,N,N,41,0,0,0,0,41
VIC,211,Flinders,P,0,33766,P Ticket Votes,Labour DLP,DLP,N,N,0,0,0,0,0,0
VIC,211,Flinders,P,1,32445,"BOWDEN, Jennifer A",Labour DLP,DLP,N,N,0,0,0,0,0,0
VIC,211,Flinders,P,2,32453,"McCORMACK, Chris",Labour DLP,DLP,N,N,0,0,0,0,0,0
VIC,211,Flinders,P,3,32454,"BREAKWELL, Kathryn",Labour DLP,DLP,N,N,0,0,0,0,0,0
VIC,211,Flinders,P,9998,0,Unapportioned,Labour DLP,DLP,N,N,957,0,0,0,0,957
VIC,211,Flinders,Q,0,33768,Q Ticket Votes,Pauline Hanson's One Nation,ON,N,N,0,0,0,0,0,0
VIC,211,Flinders,Q,1,32174,"HALLAM, James",Pauline Hanson's One Nation,ON,N,N,0,0,0,0,0,0
VIC,211,Flinders,Q,2,32179,"CAMERON, Ian John",Pauline Hanson's One Nation,ON,N,N,0,0,0,0,0,0
VIC,211,Flinders,Q,9998,0,Unapportioned,Pauline Hanson's One Nation,ON,N,N,1599,0,0,0,0,1599
VIC,211,Flinders,R,0,33783,R Ticket Votes,Pirate Party,PIR,N,N,0,0,0,0,0,0
VIC,211,Flinders,R,1,32963,"BRIESE, Tania",Pirate Party,PIR,N,N,0,0,0,0,0,0
VIC,211,Flinders,R,2,32965,"SMITH, Shannon",Pirate Party,PIR,N,N,0,0,0,0,0,0
VIC,211,Flinders,R,9998,0,Unapportioned,Pirate Party,PIR,N,N,183,0,0,0,0,183
VIC,211,Flinders,S,0,33780,S Ticket Votes,VOTEFLUX.ORG | Upgrade Democracy!,FLUX,N,N,0,0,0,0,0,0
VIC,211,Flinders,S,1,32736,"PERRY, Dustin",VOTEFLUX.ORG | Upgrade Democracy!,FLUX,N,N,0,0,0,0,0,0
VIC,211,Flinders,S,2,32739,"CARRIE-WILSON, Seb",VOTEFLUX.ORG | Upgrade Democracy!,FLUX,N,N,0,0,0,0,0,0
VIC,211,Flinders,S,9998,0,Unapportioned,VOTEFLUX.ORG | Upgrade Democracy!,FLUX,N,N,33,0,0,0,0,33
VIC,211,Flinders,T,0,33778,T Ticket Votes,Australian Workers Party,AWP,N,N,0,0,0,0,0,0
VIC,211,Flinders,T,1,32930,"EVERARD, Narelle",Australian Workers Party,AWP,N,N,0,0,0,0,0,0
VIC,211,Flinders,T,2,32938,"GAYNOR, Kevin Joseph",Australian Workers Party,AWP,N,N,0,0,0,0,0,0
VIC,211,Flinders,T,9998,0,Unapportioned,Australian Workers Party,AWP,N,N,127,0,0,0,0,127
VIC,211,Flinders,U,0,33776,U Ticket Votes,Animal Justice Party,AJP,N,N,0,0,0,0,0,0
VIC,211,Flinders,U,1,32475,"SCHULTZ, Ben",Animal Justice Party,AJP,N,N,0,0,0,0,0,0
VIC,211,Flinders,U,2,32478,"McROSTIE, Fiona",Animal Justice Party,AJP,N,N,0,0,0,0,0,0
VIC,211,Flinders,U,9998,0,Unapportioned,Animal Justice Party,AJP,N,N,1002,0,0,0,0,1002
VIC,211,Flinders,V,0,33771,V Ticket Votes,The Greens (VIC),GRN,N,N,0,0,0,0,0,0
VIC,211,Flinders,V,1,32295,"RICE, Janet",The Greens (VIC),GVIC,N,Y,0,0,0,0,0,0
VIC,211,Flinders,V,2,32307,"SABARATNAM, Apsara",The Greens (VIC),GVIC,N,N,0,0,0,0,0,0
VIC,211,Flinders,V,3,32314,"PROCTOR, Claire",The Greens (VIC),GVIC,N,N,0,0,0,0,0,0
VIC,211,Flinders,V,4,32317,"THOMSON, Nakita",The Greens (VIC),GVIC,N,N,0,0,0,0,0,0
VIC,211,Flinders,V,5,32322,"BARNES, Alice",The Greens (VIC),GVIC,N,N,0,0,0,0,0,0
VIC,211,Flinders,V,6,32330,"CAMERON, Judy",The Greens (VIC),GVIC,N,N,0,0,0,0,0,0
VIC,211,Flinders,V,9998,0,Unapportioned,The Greens (VIC),GRN,N,N,4768,0,0,0,0,4768
VIC,211,Flinders,W,0,33773,W Ticket Votes,Rise Up Australia Party,RUA,N,N,0,0,0,0,0,0
VIC,211,Flinders,W,1,32373,"CRESTANI, Rosalie",Rise Up Australia Party,RUA,N,N,0,0,0,0,0,0
VIC,211,Flinders,W,2,32377,"NALLIAH, Daniel",Rise Up Australia Party,RUA,N,N,0,0,0,0,0,0
VIC,211,Flinders,W,9998,0,Unapportioned,Rise Up Australia Party,RUA,N,N,90,0,0,0,0,90
VIC,211,Flinders,X,0,33763,X Ticket Votes,Australian Labor Party,ALP,N,N,0,0,0,0,0,0
VIC,211,Flinders,X,1,32125,"CICCONE, Raffaele",Australian Labor Party,ALP,N,Y,0,0,0,0,0,0
VIC,211,Flinders,X,2,32127,"WALSH, Jess",Australian Labor Party,ALP,N,N,0,0,0,0,0,0
VIC,211,Flinders,X,3,32128,"MARSHALL, Gavin",Australian Labor Party,ALP,N,Y,0,0,0,0,0,0
VIC,211,Flinders,X,4,32129,"SARWARA, Parvinder",Australian Labor Party,ALP,N,N,0,0,0,0,0,0
VIC,211,Flinders,X,5,32131,"DOUGLAS, Karen",Australian Labor Party,ALP,N,N,0,0,0,0,0,0
VIC,211,Flinders,X,6,32132,"CRAWFORD, Louise",Australian Labor Party,ALP,N,N,0,0,0,0,0,0
VIC,211,Flinders,X,9998,0,Unapportioned,Australian Labor Party,ALP,N,N,12842,0,0,0,0,12842
VIC,211,Flinders,Y,0,33772,Y Ticket Votes,Sustainable Australia,SPP,N,N,0,0,0,0,0,0
VIC,211,Flinders,Y,1,32359,"DOENSEN, Allan",Sustainable Australia,SPP,N,N,0,0,0,0,0,0
VIC,211,Flinders,Y,2,32369,"WEARNE, Madeleine",Sustainable Australia,SPP,N,N,0,0,0,0,0,0
VIC,211,Flinders,Y,9998,0,Unapportioned,Sustainable Australia,SPP,N,N,288,0,0,0,0,288
VIC,211,Flinders,Z,0,33785,Z Ticket Votes,,,N,N,0,0,0,0,0,0
VIC,211,Flinders,Z,1,33580,"CHANDRA, Sunny",,,N,N,0,0,0,0,0,0
VIC,211,Flinders,Z,2,33585,"WHITEHILL, Robert",,,N,N,0,0,0,0,0,0
VIC,211,Flinders,Z,9998,0,Unapportioned,,,N,N,39,0,0,0,0,39
VIC,211,Flinders,AA,0,33777,AA Ticket Votes,FRASER ANNING'S CONSERVATIVE NATIONAL PARTY,FACN,N,N,0,0,0,0,0,0
VIC,211,Flinders,AA,1,32519,"STEVENS, Bruce",FRASER ANNING'S CONSERVATIVE NATIONAL PARTY,FACN,N,N,0,0,0,0,0,0
VIC,211,Flinders,AA,2,32523,"MAZALEVSKIS, Rita",FRASER ANNING'S CONSERVATIVE NATIONAL PARTY,FACN,N,N,0,0,0,0,0,0
VIC,211,Flinders,AA,3,32522,"WILLIAMSON, Benjamin",FRASER ANNING'S CONSERVATIVE NATIONAL PARTY,FACN,N,N,0,0,0,0,0,0
VIC,211,Flinders,AA,9998,0,Unapportioned,FRASER ANNING'S CONSERVATIVE NATIONAL PARTY,FACN,N,N,206,0,0,0,0,206
VIC,211,Flinders,AB,0,33760,AB Ticket Votes,Australian Conservatives,ACP,N,N,0,0,0,0,0,0
VIC,211,Flinders,AB,1,32099,"BAILEY, Kevin",Australian Conservatives,ACP,N,N,0,0,0,0,0,0
VIC,211,Flinders,AB,2,32100,"VAN STRIJP, Nina",Australian Conservatives,ACP,N,N,0,0,0,0,0,0
VIC,211,Flinders,AB,3,32102,"THOMAS, Trent",Australian Conservatives,ACP,N,N,0,0,0,0,0,0
VIC,211,Flinders,AB,9998,0,Unapportioned,Australian Conservatives,ACP,N,N,277,0,0,0,0,277
VIC,211,Flinders,AC,0,33788,AC Ticket Votes,The Great Australian Party,GAP,N,N,0,0,0,0,0,0
VIC,211,Flinders,AC,1,33620,"O'BRYAN, Darryl",The Great Australian Party,GAP,N,N,0,0,0,0,0,0
VIC,211,Flinders,AC,2,33622,"EDWARDS, Helen Maxine",The Great Australian Party,GAP,N,N,0,0,0,0,0,0
VIC,211,Flinders,AC,9998,0,Unapportioned,The Great Australian Party,GAP,N,N,80,0,0,0,0,80
VIC,211,Flinders,AD,0,33769,AD Ticket Votes,Health Australia Party,NMP,N,N,0,0,0,0,0,0
VIC,211,Flinders,AD,1,32275,"GOLDEN, Isaac",Health Australia Party,NMP,N,N,0,0,0,0,0,0
VIC,211,Flinders,AD,2,32279,"HICKS, Andrew",Health Australia Party,NMP,N,N,0,0,0,0,0,0
VIC,211,Flinders,AD,9998,0,Unapportioned,Health Australia Party,NMP,N,N,165,0,0,0,0,165
VIC,211,Flinders,AE,0,33787,AE Ticket Votes,Yellow Vest Australia,ALA,N,N,0,0,0,0,0,0
VIC,211,Flinders,AE,1,33606,"BROWN, Siobhann",Yellow Vest Australia,ALA,N,N,0,0,0,0,0,0
VIC,211,Flinders,AE,2,33611,"FRANKLIN, Terri",Yellow Vest Australia,ALA,N,N,0,0,0,0,0,0
VIC,211,Flinders,AE,9998,0,Unapportioned,Yellow Vest Australia,ALA,N,N,43,0,0,0,0,43
VIC,211,Flinders,UG,1,33660,"BETTS, Kenneth Gordon",Independent,IND,N,N,6,0,0,0,0,6
VIC,211,Flinders,UG,2,33635,"DICKS, Max",Independent,IND,N,N,9,0,0,0,0,9
VIC,211,Flinders,UG,3,33643,"McINNIS, Murray",Independent,IND,N,N,3,0,0,0,0,3
VIC,211,Flinders,UG,4,33406,"MORRIS, Karl F",Independent,IND,N,N,1,0,0,0,0,1
VIC,321,Fraser,A,0,33782,A Ticket Votes,LIBERAL/THE NATIONALS,LPNP,N,N,0,0,0,0,0,0
VIC,321,Fraser,A,1,33012,"PATERSON, James",Liberal,LP,N,Y,0,0,0,0,0,0
VIC,321,Fraser,A,2,33008,"HUME, Jane",Liberal,LP,N,Y,0,0,0,0,0,0
VIC,321,Fraser,A,3,33007,"VAN, David",Liberal,LP,N,N,0,0,0,0,0,0
VIC,321,Fraser,A,4,33004,"RANK, Anita",The Nationals,NP,N,N,0,0,0,0,0,0
VIC,321,Fraser,A,5,33002,"HOPPITT, Kyle",Liberal,LP,N,N,0,0,0,0,0,0
VIC,321,Fraser,A,6,33013,"MULCAHY, Julian",Liberal,LP,N,N,0,0,0,0,0,0
VIC,321,Fraser,A,9998,0,Unapportioned,LIBERAL/THE NATIONALS,LPNP,N,N,9877,0,0,0,0,9877
VIC,321,Fraser,B,0,33761,B Ticket Votes,Republican Party of Australia,RPA,N,N,0,0,0,0,0,0
VIC,321,Fraser,B,1,32104,"LUTZ, Geoff",Republican Party of Australia,RPA,N,N,0,0,0,0,0,0
VIC,321,Fraser,B,2,32105,"CONSANDINE, Peter",Republican Party of Australia,RPA,N,N,0,0,0,0,0,0
VIC,321,Fraser,B,9998,0,Unapportioned,Republican Party of Australia,RPA,N,N,150,0,0,0,0,150
VIC,321,Fraser,C,0,33764,C Ticket Votes,Socialist Equality Party,SEP,N,N,0,0,0,0,0,0
VIC,321,Fraser,C,1,32134,"PIETSCH, Tessa",Socialist Equality Party,SEP,N,N,0,0,0,0,0,0
VIC,321,Fraser,C,2,32135,"WARDLE, Jason John Bradley",Socialist Equality Party,SEP,N,N,0,0,0,0,0,0
VIC,321,Fraser,C,9998,0,Unapportioned,Socialist Equality Party,SEP,N,N,188,0,0,0,0,188
VIC,321,Fraser,D,0,33759,D Ticket Votes,The Small Business Party,TSBP,N,N,0,0,0,0,0,0
VIC,321,Fraser,D,1,32106,"KEMP, Simon",The Small Business Party,TSBP,N,N,0,0,0,0,0,0
VIC,321,Fraser,D,2,32107,"GRAHAM, Peter",The Small Business Party,TSBP,N,N,0,0,0,0,0,0
VIC,321,Fraser,D,9998,0,Unapportioned,The Small Business Party,TSBP,N,N,226,0,0,0,0,226
VIC,321,Fraser,E,0,33784,E Ticket Votes,Christian Democratic Party (Fred Nile Group),CDP,N,N,0,0,0,0,0,0
VIC,321,Fraser,E,1,33449,"PAYNE, Bob",Christian Democratic Party (Fred Nile Group),CDP,N,N,0,0,0,0,0,0
VIC,321,Fraser,E,2,33454,"MURPHY, Kevin",Christian Democratic Party (Fred Nile Group),CDP,N,N,0,0,0,0,0,0
VIC,321,Fraser,E,9998,0,Unapportioned,Christian Democratic Party (Fred Nile Group),CDP,N,N,271,0,0,0,0,271
VIC,321,Fraser,F,0,33770,F Ticket Votes,United Australia Party,UAPP,N,N,0,0,0,0,0,0
VIC,321,Fraser,F,1,32262,"THOOLEN, Catriona Cecilia",United Australia Party,UAPP,N,N,0,0,0,0,0,0
VIC,321,Fraser,F,2,32265,"O'CONNOR, Katie Lucinda",United Australia Party,UAPP,N,N,0,0,0,0,0,0
VIC,321,Fraser,F,3,32276,"McKAY, Roger",United Australia Party,UAPP,N,N,0,0,0,0,0,0
VIC,321,Fraser,F,9998,0,Unapportioned,United Australia Party,UAPP,N,N,1328,0,0,0,0,1328
VIC,321,Fraser,G,0,33781,G Ticket Votes,"Shooters, Fishers and Farmers",ASP,N,N,0,0,0,0,0,0
VIC,321,Fraser,G,1,32945,"MUIR, Ricky","Shooters, Fishers and Farmers",ASP,N,N,0,0,0,0,0,0
VIC,321,Fraser,G,2,32947,"STOCK, Damian","Shooters, Fishers and Farmers",ASP,N,N,0,0,0,0,0,0
VIC,321,Fraser,G,9998,0,Unapportioned,"Shooters, Fishers and Farmers",ASP,N,N,422,0,0,0,0,422
VIC,321,Fraser,H,0,33767,H Ticket Votes,Climate Action! Immigration Action! Accountable Politicians!,SOL,N,N,0,0,0,0,0,0
VIC,321,Fraser,H,1,32171,"AYTON, Philip John",Climate Action! Immigration Action! Accountable Politicians!,SOL,N,N,0,0,0,0,0,0
VIC,321,Fraser,H,2,32169,"KOMPARA, Monika",Climate Action! Immigration Action! Accountable Politicians!,SOL,N,N,0,0,0,0,0,0
VIC,321,Fraser,H,9998,0,Unapportioned,Climate Action! Immigration Action! Accountable Politicians!,SOL,N,N,132,0,0,0,0,132
VIC,321,Fraser,I,0,33758,I Ticket Votes,Derryn Hinch's Justice Party,DHJP,N,N,0,0,0,0,0,0
VIC,321,Fraser,I,1,32101,"HINCH, Derryn",Derryn Hinch's Justice Party,DHJP,N,Y,0,0,0,0,0,0
VIC,321,Fraser,I,2,32103,"O'BRIEN, Simone",Derryn Hinch's Justice Party,DHJP,N,N,0,0,0,0,0,0
VIC,321,Fraser,I,9998,0,Unapportioned,Derryn Hinch's Justice Party,DHJP,N,N,896,0,0,0,0,896
VIC,321,Fraser,J,0,33779,J Ticket Votes,Help End Marijuana Prohibition (HEMP) Party,HMP,N,N,0,0,0,0,0,0
VIC,321,Fraser,J,1,32877,"HOOD, Frances",Help End Marijuana Prohibition (HEMP) Party,HMP,N,N,0,0,0,0,0,0
VIC,321,Fraser,J,2,32904,"GLADMAN, Heather Marie",Help End Marijuana Prohibition (HEMP) Party,HMP,N,N,0,0,0,0,0,0
VIC,321,Fraser,J,9998,0,Unapportioned,Help End Marijuana Prohibition (HEMP) Party,HMP,N,N,703,0,0,0,0,703
VIC,321,Fraser,K,0,33765,K Ticket Votes,Citizens Electoral Council,CEC,N,N,0,0,0,0,0,0
VIC,321,Fraser,K,1,32150,"ISHERWOOD, Craig",Citizens Electoral Council,CEC,N,N,0,0,0,0,0,0
VIC,321,Fraser,K,2,32147,"PEUT, Gabrielle",Citizens Electoral Council,CEC,N,N,0,0,0,0,0,0
VIC,321,Fraser,K,9998,0,Unapportioned,Citizens Electoral Council,CEC,N,N,65,0,0,0,0,65
VIC,321,Fraser,L,0,33762,L Ticket Votes,Australian Democrats,AUD,N,N,0,0,0,0,0,0
VIC,321,Fraser,L,1,32108,"COLLYER, David",Australian Democrats,AUD,N,N,0,0,0,0,0,0
VIC,321,Fraser,L,2,32109,"WILLIAMS, Marc",Australian Democrats,AUD,N,N,0,0,0,0,0,0
VIC,321,Fraser,L,9998,0,Unapportioned,Australian Democrats,AUD,N,N,99,0,0,0,0,99
VIC,321,Fraser,M,0,33775,M Ticket Votes,Independents For Climate Action Now,ICAN,N,N,0,0,0,0,0,0
VIC,321,Fraser,M,1,32472,"WITTWER, Paul",Independents For Climate Action Now,ICAN,N,N,0,0,0,0,0,0
VIC,321,Fraser,M,2,32480,"CORDNER HUNT, Kammy",Independents For Climate Action Now,ICAN,N,N,0,0,0,0,0,0
VIC,321,Fraser,M,9998,0,Unapportioned,Independents For Climate Action Now,ICAN,N,N,150,0,0,0,0,150
VIC,321,Fraser,N,0,33786,N Ticket Votes,Liberal Democrats,LDP,N,N,0,0,0,0,0,0
VIC,321,Fraser,N,1,33610,"KENNEDY, Robert",Liberal Democrats,LDP,N,N,0,0,0,0,0,0
VIC,321,Fraser,N,2,33604,"O'SULLIVAN, Kirsty Maree",Liberal Democrats,LDP,N,N,0,0,0,0,0,0
VIC,321,Fraser,N,9998,0,Unapportioned,Liberal Democrats,LDP,N,N,447,0,0,0,0,447
VIC,321,Fraser,O,0,33774,O Ticket Votes,Secular Party of Australia,SPA,N,N,0,0,0,0,0,0
VIC,321,Fraser,O,1,32450,"SULTAN, Harris",Secular Party of Australia,SPA,N,N,0,0,0,0,0,0
VIC,321,Fraser,O,2,32455,"PERKINS, John L",Secular Party of Australia,SPA,N,N,0,0,0,0,0,0
VIC,321,Fraser,O,9998,0,Unapportioned,Secular Party of Australia,SPA,N,N,34,0,0,0,0,34
VIC,321,Fraser,P,0,33766,P Ticket Votes,Labour DLP,DLP,N,N,0,0,0,0,0,0
VIC,321,Fraser,P,1,32445,"BOWDEN, Jennifer A",Labour DLP,DLP,N,N,0,0,0,0,0,0
