2016 Federal Election House of Representatives Two Candidate Preferred By Candidate By Polling Place [Please Note: These results are not final. Event:20499 Phase:PostElection Generated:2016-08-06T21:18:43 Cycle:13e027fe-df5b-41f3-b4d7-180e86efa18d Created:2016-08-06T21:15:30 Environment:PROD Site:CDC Server:DB01 Version:10.4.37.36662]
StateAb,DivisionID,DivisionNm,PollingPlaceID,PollingPlace,CandidateID,Surname,GivenNm,BallotPosition,Elected,HistoricElected,PartyAb,PartyNm,OrdinaryVotes,Swing
QLD,311,Flynn,5756,Gladstone West,28049,O'DOWD,Ken,8,Y,Y,LNP,Liberal National Party of Queensland,338,-6.05
QLD,311,Flynn,5757,Gooburrum,28955,BEERS,Zac,4,N,N,ALP,Australian Labor Party,230,1.23
QLD,311,Flynn,5757,Gooburrum,28049,O'DOWD,Ken,8,Y,Y,LNP,Liberal National Party of Queensland,424,-1.23
QLD,311,Flynn,5237,Gracemere,28955,BEERS,Zac,4,N,N,ALP,Australian Labor Party,664,7.83
QLD,311,Flynn,5237,Gracemere,28049,O'DOWD,Ken,8,Y,Y,LNP,Liberal National Party of Queensland,517,-7.83
QLD,311,Flynn,47698,Gracemere South,28955,BEERS,Zac,4,N,N,ALP,Australian Labor Party,1338,9.81
QLD,311,Flynn,47698,Gracemere South,28049,O'DOWD,Ken,8,Y,Y,LNP,Liberal National Party of Queensland,833,-9.81
QLD,311,Flynn,5239,Jambin,28955,BEERS,Zac,4,N,N,ALP,Australian Labor Party,55,3.38
QLD,311,Flynn,5239,Jambin,28049,O'DOWD,Ken,8,Y,Y,LNP,Liberal National Party of Queensland,144,-3.38
QLD,311,Flynn,5763,Kin Kora,28955,BEERS,Zac,4,N,N,ALP,Australian Labor Party,1058,7.36
QLD,311,Flynn,5763,Kin Kora,28049,O'DOWD,Ken,8,Y,Y,LNP,Liberal National Party of Queensland,483,-7.36
QLD,311,Flynn,5767,Miriam Vale,28955,BEERS,Zac,4,N,N,ALP,Australian Labor Party,207,4.91
QLD,311,Flynn,5767,Miriam Vale,28049,O'DOWD,Ken,8,Y,Y,LNP,Liberal National Party of Queensland,221,-4.91
QLD,311,Flynn,6603,Mondure,28955,BEERS,Zac,4,N,N,ALP,Australian Labor Party,25,0.35
QLD,311,Flynn,6603,Mondure,28049,O'DOWD,Ken,8,Y,Y,LNP,Liberal National Party of Queensland,150,-0.35
QLD,311,Flynn,5769,Monto,28955,BEERS,Zac,4,N,N,ALP,Australian Labor Party,209,4.64
QLD,311,Flynn,5769,Monto,28049,O'DOWD,Ken,8,Y,Y,LNP,Liberal National Party of Queensland,501,-4.64
QLD,311,Flynn,32534,Moore Park,28955,BEERS,Zac,4,N,N,ALP,Australian Labor Party,505,2.73
QLD,311,Flynn,32534,Moore Park,28049,O'DOWD,Ken,8,Y,Y,LNP,Liberal National Party of Queensland,477,-2.73
QLD,311,Flynn,5772,Mount Larcom,28955,BEERS,Zac,4,N,N,ALP,Australian Labor Party,185,5.57
QLD,311,Flynn,5772,Mount Larcom,28049,O'DOWD,Ken,8,Y,Y,LNP,Liberal National Party of Queensland,159,-5.57
QLD,311,Flynn,5252,Mount Morgan,28955,BEERS,Zac,4,N,N,ALP,Australian Labor Party,550,4.45
QLD,311,Flynn,5252,Mount Morgan,28049,O'DOWD,Ken,8,Y,Y,LNP,Liberal National Party of Queensland,191,-4.45
QLD,311,Flynn,5773,Mount Perry,28955,BEERS,Zac,4,N,N,ALP,Australian Labor Party,70,-4.64
QLD,311,Flynn,5773,Mount Perry,28049,O'DOWD,Ken,8,Y,Y,LNP,Liberal National Party of Queensland,135,4.64
QLD,311,Flynn,5774,Moura,28955,BEERS,Zac,4,N,N,ALP,Australian Labor Party,231,-1.46
QLD,311,Flynn,5774,Moura,28049,O'DOWD,Ken,8,Y,Y,LNP,Liberal National Party of Queensland,276,1.46
QLD,311,Flynn,65752,Moura PPVC,28955,BEERS,Zac,4,N,N,ALP,Australian Labor Party,158,-0.76
QLD,311,Flynn,65752,Moura PPVC,28049,O'DOWD,Ken,8,Y,Y,LNP,Liberal National Party of Queensland,127,0.76
QLD,311,Flynn,5775,Mulgildie,28955,BEERS,Zac,4,N,N,ALP,Australian Labor Party,18,1.93
QLD,311,Flynn,5775,Mulgildie,28049,O'DOWD,Ken,8,Y,Y,LNP,Liberal National Party of Queensland,154,-1.93
QLD,311,Flynn,5776,Mundubbera,28955,BEERS,Zac,4,N,N,ALP,Australian Labor Party,199,-0.41
QLD,311,Flynn,5776,Mundubbera,28049,O'DOWD,Ken,8,Y,Y,LNP,Liberal National Party of Queensland,455,0.41
QLD,311,Flynn,5779,Oakwood,28955,BEERS,Zac,4,N,N,ALP,Australian Labor Party,211,0.74
QLD,311,Flynn,5779,Oakwood,28049,O'DOWD,Ken,8,Y,Y,LNP,Liberal National Party of Queensland,321,-0.74
QLD,311,Flynn,6617,Proston,28955,BEERS,Zac,4,N,N,ALP,Australian Labor Party,136,2.23
QLD,311,Flynn,6617,Proston,28049,O'DOWD,Ken,8,Y,Y,LNP,Liberal National Party of Queensland,225,-2.23
QLD,311,Flynn,5264,Ridgelands,28955,BEERS,Zac,4,N,N,ALP,Australian Labor Party,17,0.01
QLD,311,Flynn,5264,Ridgelands,28049,O'DOWD,Ken,8,Y,Y,LNP,Liberal National Party of Queensland,93,-0.01
QLD,311,Flynn,58892,Rockhampton FLYNN PPVC,28955,BEERS,Zac,4,N,N,ALP,Australian Labor Party,1327,10.46
QLD,311,Flynn,58892,Rockhampton FLYNN PPVC,28049,O'DOWD,Ken,8,Y,Y,LNP,Liberal National Party of Queensland,1316,-10.46
QLD,311,Flynn,65828,Rockhampton South (Flynn),28955,BEERS,Zac,4,N,N,ALP,Australian Labor Party,87,6.57
QLD,311,Flynn,65828,Rockhampton South (Flynn),28049,O'DOWD,Ken,8,Y,Y,LNP,Liberal National Party of Queensland,89,-6.57
QLD,311,Flynn,6207,Rolleston,28955,BEERS,Zac,4,N,N,ALP,Australian Labor Party,13,-3.21
QLD,311,Flynn,6207,Rolleston,28049,O'DOWD,Ken,8,Y,Y,LNP,Liberal National Party of Queensland,108,3.21
QLD,311,Flynn,5781,Rosedale,28955,BEERS,Zac,4,N,N,ALP,Australian Labor Party,149,9.54
QLD,311,Flynn,5781,Rosedale,28049,O'DOWD,Ken,8,Y,Y,LNP,Liberal National Party of Queensland,175,-9.54
QLD,311,Flynn,6212,Rubyvale,28955,BEERS,Zac,4,N,N,ALP,Australian Labor Party,115,15.37
QLD,311,Flynn,6212,Rubyvale,28049,O'DOWD,Ken,8,Y,Y,LNP,Liberal National Party of Queensland,141,-15.37
QLD,311,Flynn,6217,Sapphire,28955,BEERS,Zac,4,N,N,ALP,Australian Labor Party,123,-0.18
QLD,311,Flynn,6217,Sapphire,28049,O'DOWD,Ken,8,Y,Y,LNP,Liberal National Party of Queensland,159,0.18
QLD,311,Flynn,33062,Seaview,28955,BEERS,Zac,4,N,N,ALP,Australian Labor Party,543,2.83
QLD,311,Flynn,33062,Seaview,28049,O'DOWD,Ken,8,Y,Y,LNP,Liberal National Party of Queensland,378,-2.83
QLD,311,Flynn,5783,Sharon,28955,BEERS,Zac,4,N,N,ALP,Australian Labor Party,216,2.23
QLD,311,Flynn,5783,Sharon,28049,O'DOWD,Ken,8,Y,Y,LNP,Liberal National Party of Queensland,276,-2.23
QLD,311,Flynn,5764,South Kolan,28955,BEERS,Zac,4,N,N,ALP,Australian Labor Party,249,-0.09
QLD,311,Flynn,5764,South Kolan,28049,O'DOWD,Ken,8,Y,Y,LNP,Liberal National Party of Queensland,294,0.09
QLD,311,Flynn,46440,Special Hospital Team 1,28955,BEERS,Zac,4,N,N,ALP,Australian Labor Party,30,12.06
QLD,311,Flynn,46440,Special Hospital Team 1,28049,O'DOWD,Ken,8,Y,Y,LNP,Liberal National Party of Queensland,15,-12.06
QLD,311,Flynn,46441,Special Hospital Team 2,28955,BEERS,Zac,4,N,N,ALP,Australian Labor Party,13,-19.86
QLD,311,Flynn,46441,Special Hospital Team 2,28049,O'DOWD,Ken,8,Y,Y,LNP,Liberal National Party of Queensland,24,19.86
QLD,311,Flynn,58499,Special Hospital Team 3,28955,BEERS,Zac,4,N,N,ALP,Australian Labor Party,87,0.71
QLD,311,Flynn,58499,Special Hospital Team 3,28049,O'DOWD,Ken,8,Y,Y,LNP,Liberal National Party of Queensland,74,-0.71
QLD,311,Flynn,58500,Special Hospital Team 4,28955,BEERS,Zac,4,N,N,ALP,Australian Labor Party,17,-13.06
QLD,311,Flynn,58500,Special Hospital Team 4,28049,O'DOWD,Ken,8,Y,Y,LNP,Liberal National Party of Queensland,23,13.06
QLD,311,Flynn,6219,Springsure,28955,BEERS,Zac,4,N,N,ALP,Australian Labor Party,94,0.85
QLD,311,Flynn,6219,Springsure,28049,O'DOWD,Ken,8,Y,Y,LNP,Liberal National Party of Queensland,450,-0.85
QLD,311,Flynn,5274,Stanwell,28955,BEERS,Zac,4,N,N,ALP,Australian Labor Party,104,2.43
QLD,311,Flynn,5274,Stanwell,28049,O'DOWD,Ken,8,Y,Y,LNP,Liberal National Party of Queensland,177,-2.43
QLD,311,Flynn,5784,Tannum Sands,28955,BEERS,Zac,4,N,N,ALP,Australian Labor Party,719,7.99
QLD,311,Flynn,5784,Tannum Sands,28049,O'DOWD,Ken,8,Y,Y,LNP,Liberal National Party of Queensland,463,-7.99
QLD,311,Flynn,6227,Taroom,28955,BEERS,Zac,4,N,N,ALP,Australian Labor Party,48,3.97
QLD,311,Flynn,6227,Taroom,28049,O'DOWD,Ken,8,Y,Y,LNP,Liberal National Party of Queensland,187,-3.97
QLD,311,Flynn,46708,Taroom PPVC,28955,BEERS,Zac,4,N,N,ALP,Australian Labor Party,46,2.42
QLD,311,Flynn,46708,Taroom PPVC,28049,O'DOWD,Ken,8,Y,Y,LNP,Liberal National Party of Queensland,194,-2.42
QLD,311,Flynn,5275,Thangool,28955,BEERS,Zac,4,N,N,ALP,Australian Labor Party,90,4.19
QLD,311,Flynn,5275,Thangool,28049,O'DOWD,Ken,8,Y,Y,LNP,Liberal National Party of Queensland,217,-4.19
QLD,311,Flynn,5786,Theodore,28955,BEERS,Zac,4,N,N,ALP,Australian Labor Party,91,4.21
QLD,311,Flynn,5786,Theodore,28049,O'DOWD,Ken,8,Y,Y,LNP,Liberal National Party of Queensland,288,-4.21
QLD,311,Flynn,5898,Tieri,28955,BEERS,Zac,4,N,N,ALP,Australian Labor Party,116,6.15
QLD,311,Flynn,5898,Tieri,28049,O'DOWD,Ken,8,Y,Y,LNP,Liberal National Party of Queensland,92,-6.15
QLD,311,Flynn,5791,Ubobo,28955,BEERS,Zac,4,N,N,ALP,Australian Labor Party,61,0.17
QLD,311,Flynn,5791,Ubobo,28049,O'DOWD,Ken,8,Y,Y,LNP,Liberal National Party of Queensland,106,-0.17
QLD,311,Flynn,5793,Wallaville,28955,BEERS,Zac,4,N,N,ALP,Australian Labor Party,141,5.45
QLD,311,Flynn,5793,Wallaville,28049,O'DOWD,Ken,8,Y,Y,LNP,Liberal National Party of Queensland,164,-5.45
QLD,311,Flynn,31553,Wartburg,28955,BEERS,Zac,4,N,N,ALP,Australian Labor Party,137,3.85
QLD,311,Flynn,31553,Wartburg,28049,O'DOWD,Ken,8,Y,Y,LNP,Liberal National Party of Queensland,133,-3.85
QLD,311,Flynn,6642,Wondai,28955,BEERS,Zac,4,N,N,ALP,Australian Labor Party,459,6.83
QLD,311,Flynn,6642,Wondai,28049,O'DOWD,Ken,8,Y,Y,LNP,Liberal National Party of Queensland,774,-6.83
QLD,311,Flynn,6242,Woorabinda,28955,BEERS,Zac,4,N,N,ALP,Australian Labor Party,183,0
QLD,311,Flynn,6242,Woorabinda,28049,O'DOWD,Ken,8,Y,Y,LNP,Liberal National Party of Queensland,60,0
QLD,311,Flynn,5279,Wowan,28955,BEERS,Zac,4,N,N,ALP,Australian Labor Party,36,-1.34
QLD,311,Flynn,5279,Wowan,28049,O'DOWD,Ken,8,Y,Y,LNP,Liberal National Party of Queensland,189,1.34
QLD,311,Flynn,5798,Yandaran,28955,BEERS,Zac,4,N,N,ALP,Australian Labor Party,144,-1
QLD,311,Flynn,5798,Yandaran,28049,O'DOWD,Ken,8,Y,Y,LNP,Liberal National Party of Queensland,205,1
QLD,311,Flynn,5800,Yarwun,28955,BEERS,Zac,4,N,N,ALP,Australian Labor Party,79,4.11
QLD,311,Flynn,5800,Yarwun,28049,O'DOWD,Ken,8,Y,Y,LNP,Liberal National Party of Queensland,67,-4.11
QLD,162,Forde,6257,Beenleigh,28039,van MANEN,Bert,2,Y,Y,LNP,Liberal National Party of Queensland,811,-4.73
QLD,162,Forde,6257,Beenleigh,28958,HARDMAN,Des,3,N,N,ALP,Australian Labor Party,1206,4.73
QLD,162,Forde,32715,Beenleigh FORDE PPVC,28039,van MANEN,Bert,2,Y,Y,LNP,Liberal National Party of Queensland,4225,-0.73
QLD,162,Forde,32715,Beenleigh FORDE PPVC,28958,HARDMAN,Des,3,N,N,ALP,Australian Labor Party,3343,0.73
QLD,162,Forde,12055,Bethania,28039,van MANEN,Bert,2,Y,Y,LNP,Liberal National Party of Queensland,900,-2.39
QLD,162,Forde,12055,Bethania,28958,HARDMAN,Des,3,N,N,ALP,Australian Labor Party,1161,2.39
QLD,162,Forde,65482,BLV Forde PPVC,28039,van MANEN,Bert,2,Y,Y,LNP,Liberal National Party of Queensland,6,-1.58
QLD,162,Forde,65482,BLV Forde PPVC,28958,HARDMAN,Des,3,N,N,ALP,Australian Labor Party,8,1.58
QLD,162,Forde,12041,Boronia Heights (Forde),28039,van MANEN,Bert,2,Y,Y,LNP,Liberal National Party of Queensland,806,-4.61
QLD,162,Forde,12041,Boronia Heights (Forde),28958,HARDMAN,Des,3,N,N,ALP,Australian Labor Party,1426,4.61
QLD,162,Forde,14214,Brisbane City (Forde),28039,van MANEN,Bert,2,Y,Y,LNP,Liberal National Party of Queensland,29,-1.11
QLD,162,Forde,14214,Brisbane City (Forde),28958,HARDMAN,Des,3,N,N,ALP,Australian Labor Party,29,1.11
QLD,162,Forde,58863,Browns Plains FORDE PPVC,28039,van MANEN,Bert,2,Y,Y,LNP,Liberal National Party of Queensland,1155,-2.12
QLD,162,Forde,58863,Browns Plains FORDE PPVC,28958,HARDMAN,Des,3,N,N,ALP,Australian Labor Party,1083,2.12
QLD,162,Forde,12064,Canowindra (Forde),28039,van MANEN,Bert,2,Y,Y,LNP,Liberal National Party of Queensland,482,-2.18
QLD,162,Forde,12064,Canowindra (Forde),28958,HARDMAN,Des,3,N,N,ALP,Australian Labor Party,344,2.18
QLD,162,Forde,5385,Carbrook,28039,van MANEN,Bert,2,Y,Y,LNP,Liberal National Party of Queensland,536,-4.81
QLD,162,Forde,5385,Carbrook,28958,HARDMAN,Des,3,N,N,ALP,Australian Labor Party,321,4.81
QLD,162,Forde,40208,Cedar Creek,28039,van MANEN,Bert,2,Y,Y,LNP,Liberal National Party of Queensland,180,-7.97
QLD,162,Forde,40208,Cedar Creek,28958,HARDMAN,Des,3,N,N,ALP,Australian Labor Party,142,7.97
QLD,162,Forde,47740,Coomera Springs,28039,van MANEN,Bert,2,Y,Y,LNP,Liberal National Party of Queensland,896,-6.85
QLD,162,Forde,47740,Coomera Springs,28958,HARDMAN,Des,3,N,N,ALP,Australian Labor Party,814,6.85
QLD,162,Forde,46391,Cornubia,28039,van MANEN,Bert,2,Y,Y,LNP,Liberal National Party of Queensland,1050,-6.71
QLD,162,Forde,46391,Cornubia,28958,HARDMAN,Des,3,N,N,ALP,Australian Labor Party,688,6.71
QLD,162,Forde,30153,Divisional Office (PREPOLL),28039,van MANEN,Bert,2,Y,Y,LNP,Liberal National Party of Queensland,0,0
QLD,162,Forde,30153,Divisional Office (PREPOLL),28958,HARDMAN,Des,3,N,N,ALP,Australian Labor Party,0,0
QLD,162,Forde,32031,Eagleby South,28039,van MANEN,Bert,2,Y,Y,LNP,Liberal National Party of Queensland,1074,-6.3
QLD,162,Forde,32031,Eagleby South,28958,HARDMAN,Des,3,N,N,ALP,Australian Labor Party,1811,6.3
QLD,162,Forde,32508,Edens Landing,28039,van MANEN,Bert,2,Y,Y,LNP,Liberal National Party of Queensland,859,-7.56
QLD,162,Forde,32508,Edens Landing,28958,HARDMAN,Des,3,N,N,ALP,Australian Labor Party,1248,7.56
QLD,162,Forde,5390,Kimberley Park,28039,van MANEN,Bert,2,Y,Y,LNP,Liberal National Party of Queensland,843,-6.06
QLD,162,Forde,5390,Kimberley Park,28958,HARDMAN,Des,3,N,N,ALP,Australian Labor Party,730,6.06
QLD,162,Forde,6457,Logan Reserve,28039,van MANEN,Bert,2,Y,Y,LNP,Liberal National Party of Queensland,751,-8.24
QLD,162,Forde,6457,Logan Reserve,28958,HARDMAN,Des,3,N,N,ALP,Australian Labor Party,756,8.24
QLD,162,Forde,55712,Logan Village (Forde),28039,van MANEN,Bert,2,Y,Y,LNP,Liberal National Party of Queensland,337,-4.76
QLD,162,Forde,55712,Logan Village (Forde),28958,HARDMAN,Des,3,N,N,ALP,Australian Labor Party,267,4.76
QLD,162,Forde,32557,Loganholme,28039,van MANEN,Bert,2,Y,Y,LNP,Liberal National Party of Queensland,1379,-5.28
QLD,162,Forde,32557,Loganholme,28958,HARDMAN,Des,3,N,N,ALP,Australian Labor Party,1630,5.28
QLD,162,Forde,65794,Loganholme FORDE PPVC,28039,van MANEN,Bert,2,Y,Y,LNP,Liberal National Party of Queensland,1514,3.25
QLD,162,Forde,65794,Loganholme FORDE PPVC,28958,HARDMAN,Des,3,N,N,ALP,Australian Labor Party,990,-3.25
QLD,162,Forde,6456,Loganlea,28039,van MANEN,Bert,2,Y,Y,LNP,Liberal National Party of Queensland,421,-2.17
QLD,162,Forde,6456,Loganlea,28958,HARDMAN,Des,3,N,N,ALP,Australian Labor Party,699,2.17
QLD,162,Forde,12011,Marsden (Forde),28039,van MANEN,Bert,2,Y,Y,LNP,Liberal National Party of Queensland,394,-4.27
QLD,162,Forde,12011,Marsden (Forde),28958,HARDMAN,Des,3,N,N,ALP,Australian Labor Party,845,4.27
QLD,162,Forde,65790,Meadowbrook (Forde),28039,van MANEN,Bert,2,Y,Y,LNP,Liberal National Party of Queensland,115,-7.44
QLD,162,Forde,65790,Meadowbrook (Forde),28958,HARDMAN,Des,3,N,N,ALP,Australian Labor Party,169,7.44
QLD,162,Forde,6278,Mount Warren Park,28039,van MANEN,Bert,2,Y,Y,LNP,Liberal National Party of Queensland,1155,-3.01
QLD,162,Forde,6278,Mount Warren Park,28958,HARDMAN,Des,3,N,N,ALP,Australian Labor Party,1413,3.01
QLD,162,Forde,47720,Norfolk Village,28039,van MANEN,Bert,2,Y,Y,LNP,Liberal National Party of Queensland,1484,-3.01
QLD,162,Forde,47720,Norfolk Village,28958,HARDMAN,Des,3,N,N,ALP,Australian Labor Party,1055,3.01
QLD,162,Forde,55683,Oxenford (Forde),28039,van MANEN,Bert,2,Y,Y,LNP,Liberal National Party of Queensland,223,-9.46
QLD,162,Forde,55683,Oxenford (Forde),28958,HARDMAN,Des,3,N,N,ALP,Australian Labor Party,183,9.46
QLD,162,Forde,64578,Oxenford FORDE PPVC,28039,van MANEN,Bert,2,Y,Y,LNP,Liberal National Party of Queensland,1653,-2.21
QLD,162,Forde,64578,Oxenford FORDE PPVC,28958,HARDMAN,Des,3,N,N,ALP,Australian Labor Party,1131,2.22
QLD,162,Forde,6468,Park Ridge (Forde),28039,van MANEN,Bert,2,Y,Y,LNP,Liberal National Party of Queensland,930,-5.31
QLD,162,Forde,6468,Park Ridge (Forde),28958,HARDMAN,Des,3,N,N,ALP,Australian Labor Party,828,5.31
QLD,162,Forde,6285,Pimpama,28039,van MANEN,Bert,2,Y,Y,LNP,Liberal National Party of Queensland,514,-5.19
QLD,162,Forde,6285,Pimpama,28958,HARDMAN,Des,3,N,N,ALP,Australian Labor Party,374,5.19
QLD,162,Forde,5405,Shailer Park,28039,van MANEN,Bert,2,Y,Y,LNP,Liberal National Party of Queensland,1525,-4.2
QLD,162,Forde,5405,Shailer Park,28958,HARDMAN,Des,3,N,N,ALP,Australian Labor Party,1266,4.2
QLD,162,Forde,55732,Slacks Creek (Forde),28039,van MANEN,Bert,2,Y,Y,LNP,Liberal National Party of Queensland,501,-7.2
QLD,162,Forde,55732,Slacks Creek (Forde),28958,HARDMAN,Des,3,N,N,ALP,Australian Labor Party,491,7.2
QLD,162,Forde,32716,Special Hospital Team 1,28039,van MANEN,Bert,2,Y,Y,LNP,Liberal National Party of Queensland,154,-4.48
QLD,162,Forde,32716,Special Hospital Team 1,28958,HARDMAN,Des,3,N,N,ALP,Australian Labor Party,140,4.48
QLD,162,Forde,32717,Special Hospital Team 2,28039,van MANEN,Bert,2,Y,Y,LNP,Liberal National Party of Queensland,122,-6.1
QLD,162,Forde,32717,Special Hospital Team 2,28958,HARDMAN,Des,3,N,N,ALP,Australian Labor Party,119,6.1
QLD,162,Forde,65971,Springwood FORDE PPVC,28039,van MANEN,Bert,2,Y,Y,LNP,Liberal National Party of Queensland,220,3.88
QLD,162,Forde,65971,Springwood FORDE PPVC,28958,HARDMAN,Des,3,N,N,ALP,Australian Labor Party,167,-3.88
QLD,162,Forde,6277,Upper Coomera,28039,van MANEN,Bert,2,Y,Y,LNP,Liberal National Party of Queensland,1077,-7.26
QLD,162,Forde,6277,Upper Coomera,28958,HARDMAN,Des,3,N,N,ALP,Australian Labor Party,822,7.26
QLD,162,Forde,38301,Upper Coomera North,28039,van MANEN,Bert,2,Y,Y,LNP,Liberal National Party of Queensland,1257,-5.1
QLD,162,Forde,38301,Upper Coomera North,28958,HARDMAN,Des,3,N,N,ALP,Australian Labor Party,1438,5.1
QLD,162,Forde,6259,Waterford,28039,van MANEN,Bert,2,Y,Y,LNP,Liberal National Party of Queensland,505,-6.36
QLD,162,Forde,6259,Waterford,28958,HARDMAN,Des,3,N,N,ALP,Australian Labor Party,647,6.36
QLD,162,Forde,6486,Waterford West,28039,van MANEN,Bert,2,Y,Y,LNP,Liberal National Party of Queensland,707,-7.76
QLD,162,Forde,6486,Waterford West,28958,HARDMAN,Des,3,N,N,ALP,Australian Labor Party,1109,7.76
QLD,162,Forde,31805,Windaroo Valley,28039,van MANEN,Bert,2,Y,Y,LNP,Liberal National Party of Queensland,1310,-4.84
QLD,162,Forde,31805,Windaroo Valley,28958,HARDMAN,Des,3,N,N,ALP,Australian Labor Party,1058,4.84
QLD,162,Forde,58875,Woodridge FORDE PPVC,28039,van MANEN,Bert,2,Y,Y,LNP,Liberal National Party of Queensland,720,-5.35
QLD,162,Forde,58875,Woodridge FORDE PPVC,28958,HARDMAN,Des,3,N,N,ALP,Australian Labor Party,938,5.35
QLD,163,Griffith,6303,Annerley (Griffith),28041,WARD,Fiona,5,N,N,LNP,Liberal National Party of Queensland,214,0.39
QLD,163,Griffith,6303,Annerley (Griffith),28921,BUTLER,Terri,6,Y,Y,ALP,Australian Labor Party,336,-0.39
QLD,163,Griffith,5564,Balmoral,28041,WARD,Fiona,5,N,N,LNP,Liberal National Party of Queensland,623,7.21
QLD,163,Griffith,5564,Balmoral,28921,BUTLER,Terri,6,Y,Y,ALP,Australian Labor Party,469,-7.21
QLD,163,Griffith,65515,BLV Griffith PPVC,28041,WARD,Fiona,5,N,N,LNP,Liberal National Party of Queensland,15,24.22
QLD,163,Griffith,65515,BLV Griffith PPVC,28921,BUTLER,Terri,6,Y,Y,ALP,Australian Labor Party,14,-24.22
QLD,163,Griffith,14217,Brisbane City (Griffith),28041,WARD,Fiona,5,N,N,LNP,Liberal National Party of Queensland,227,14.55
QLD,163,Griffith,14217,Brisbane City (Griffith),28921,BUTLER,Terri,6,Y,Y,ALP,Australian Labor Party,269,-14.55
QLD,163,Griffith,65833,Brisbane City GRIFFITH PPVC,28041,WARD,Fiona,5,N,N,LNP,Liberal National Party of Queensland,1318,-0.89
QLD,163,Griffith,65833,Brisbane City GRIFFITH PPVC,28921,BUTLER,Terri,6,Y,Y,ALP,Australian Labor Party,1755,0.89
QLD,163,Griffith,65731,Brisbane GRIFFITH PPVC,28041,WARD,Fiona,5,N,N,LNP,Liberal National Party of Queensland,1160,4.45
QLD,163,Griffith,65731,Brisbane GRIFFITH PPVC,28921,BUTLER,Terri,6,Y,Y,ALP,Australian Labor Party,856,-4.45
QLD,163,Griffith,5567,Bulimba,28041,WARD,Fiona,5,N,N,LNP,Liberal National Party of Queensland,1332,0.11
QLD,163,Griffith,5567,Bulimba,28921,BUTLER,Terri,6,Y,Y,ALP,Australian Labor Party,958,-0.11
QLD,163,Griffith,58814,Bulimba Heights,28041,WARD,Fiona,5,N,N,LNP,Liberal National Party of Queensland,722,-4.37
QLD,163,Griffith,58814,Bulimba Heights,28921,BUTLER,Terri,6,Y,Y,ALP,Australian Labor Party,547,4.37
QLD,163,Griffith,6326,Buranda West,28041,WARD,Fiona,5,N,N,LNP,Liberal National Party of Queensland,195,3.83
QLD,163,Griffith,6326,Buranda West,28921,BUTLER,Terri,6,Y,Y,ALP,Australian Labor Party,400,-3.83
QLD,163,Griffith,5569,Camp Hill,28041,WARD,Fiona,5,N,N,LNP,Liberal National Party of Queensland,1262,4.55
QLD,163,Griffith,5569,Camp Hill,28921,BUTLER,Terri,6,Y,Y,ALP,Australian Labor Party,1135,-4.55
QLD,163,Griffith,5570,Cannon Hill,28041,WARD,Fiona,5,N,N,LNP,Liberal National Party of Queensland,1100,0.35
QLD,163,Griffith,5570,Cannon Hill,28921,BUTLER,Terri,6,Y,Y,ALP,Australian Labor Party,1318,-0.35
QLD,163,Griffith,5571,Carina,28041,WARD,Fiona,5,N,N,LNP,Liberal National Party of Queensland,785,1.49
QLD,163,Griffith,5571,Carina,28921,BUTLER,Terri,6,Y,Y,ALP,Australian Labor Party,948,-1.49
QLD,163,Griffith,64623,Carina Heights (Griffith),28041,WARD,Fiona,5,N,N,LNP,Liberal National Party of Queensland,617,0.22
QLD,163,Griffith,64623,Carina Heights (Griffith),28921,BUTLER,Terri,6,Y,Y,ALP,Australian Labor Party,791,-0.22
QLD,163,Griffith,37578,Carindale (Griffith),28041,WARD,Fiona,5,N,N,LNP,Liberal National Party of Queensland,414,-0.69
QLD,163,Griffith,37578,Carindale (Griffith),28921,BUTLER,Terri,6,Y,Y,ALP,Australian Labor Party,599,0.69
QLD,163,Griffith,8865,Coorparoo,28041,WARD,Fiona,5,N,N,LNP,Liberal National Party of Queensland,1015,-0.49
QLD,163,Griffith,8865,Coorparoo,28921,BUTLER,Terri,6,Y,Y,ALP,Australian Labor Party,1405,0.49
QLD,163,Griffith,32457,Coorparoo Central,28041,WARD,Fiona,5,N,N,LNP,Liberal National Party of Queensland,834,-0.39
QLD,163,Griffith,32457,Coorparoo Central,28921,BUTLER,Terri,6,Y,Y,ALP,Australian Labor Party,818,0.39
QLD,163,Griffith,38269,Coorparoo GRIFFITH PPVC,28041,WARD,Fiona,5,N,N,LNP,Liberal National Party of Queensland,6200,-1.98
QLD,163,Griffith,38269,Coorparoo GRIFFITH PPVC,28921,BUTLER,Terri,6,Y,Y,ALP,Australian Labor Party,5018,1.98
QLD,163,Griffith,6310,Coorparoo South,28041,WARD,Fiona,5,N,N,LNP,Liberal National Party of Queensland,688,4.08
QLD,163,Griffith,6310,Coorparoo South,28921,BUTLER,Terri,6,Y,Y,ALP,Australian Labor Party,414,-4.08
QLD,163,Griffith,30154,Divisional Office (PREPOLL),28041,WARD,Fiona,5,N,N,LNP,Liberal National Party of Queensland,0,0
QLD,163,Griffith,30154,Divisional Office (PREPOLL),28921,BUTLER,Terri,6,Y,Y,ALP,Australian Labor Party,0,0
QLD,163,Griffith,5574,Dutton Park,28041,WARD,Fiona,5,N,N,LNP,Liberal National Party of Queensland,437,3.01
